TaskQLat.      PRRQLat.       TaksQlen       
0.004037       1e-06          1              
0.008093       0              2              
0.024029       0              1              
0.020025       0              1              
6.7e-05        0              1              
0.024033       0              1              
0.019348       0              1              
0.01603        0              1              
6.1e-05        0              1              
0.032022       0              1              
0.016017       0              1              
0.00803        0              1              
0.012031       0              1              
7.3e-05        0              1              
0.028016       0              1              
6.1e-05        0              1              
0.004032       0              1              
8.5e-05        0              1              
0.016016       0              1              
0.020025       0              1              
0.036051       1e-06          1              
6.8e-05        0              1              
0.02405        0              1              
7.8e-05        0              1              
0.008028       0              1              
0.02807        0              1              
0.036007       0              1              
0.020025       0              1              
0.024019       0              1              
6.3e-05        0              1              
6.9e-05        0              1              
6.4e-05        0              1              
0.008043       0              1              
0.024017       0              1              
0.028026       0              1              
0.024013       0              1              
0.012023       0              1              
0.012025       0              1              
0.032019       0              1              
7e-05          0              1              
0.003996       0              1              
0.012027       0              1              
6.2e-05        1e-06          1              
0.02402        0              1              
0.00803        0              1              
0.007851       0              1              
7e-05          0              1              
0.003993       0              1              
0.01203        0              1              
0.024027       0              1              
7.5e-05        0              1              
7.2e-05        0              1              
0.012044       0              1              
0.012025       0              1              
8.7e-05        0              1              
0.004016       0              1              
0.024028       0              1              
0.020018       0              1              
8.8e-05        0              1              
0.016039       0              1              
0.012029       0              1              
7.2e-05        0              1              
0.00403        0              1              
7.3e-05        0              1              
0.008024       0              1              
0.00401        0              1              
0.008036       0              1              
0.024031       0              1              
7.5e-05        1e-06          1              
0.01603        0              1              
7.1e-05        0              1              
0.020015       0              1              
0.012003       0              1              
0.016032       0              1              
6.9e-05        0              1              
0.024025       0              1              
6.3e-05        0              1              
0.024005       0              1              
0.008022       0              1              
6.2e-05        0              1              
7.6e-05        0              1              
7.5e-05        0              1              
6.8e-05        0              1              
6.8e-05        0              1              
0.011972       0              1              
6.8e-05        0              1              
7.9e-05        0              1              
7e-05          0              1              
6.4e-05        0              1              
6.7e-05        0              1              
6.4e-05        0              1              
6.6e-05        0              1              
0.012039       0              1              
7.9e-05        0              1              
7e-05          0              1              
6.7e-05        0              1              
6.6e-05        0              1              
6.1e-05        0              1              
