TaskQLat.      PRRQLat.       TaksQlen       
0.013491       0              1              
3e-06          0              1              
3.6e-05        0              3              
0.024011       1e-06          2              
0.012038       0              3              
0.004042       0              2              
0.003999       1e-06          3              
0.011943       0              1              
0.020036       0              1              
6.2e-05        0              2              
3e-06          0              1              
0.011983       0              2              
0.015959       0              1              
0.015968       0              1              
0.003975       0              1              
2e-06          0              1              
2.2e-05        0              1              
0.028011       0              2              
0.016038       0              3              
0.021518       0              2              
0.024016       0              1              
6.1e-05        0              1              
0.032021       0              1              
0.008091       0              2              
0.016024       0              1              
0.036076       0              2              
0.031965       0              1              
0.003994       0              2              
0.011962       0              1              
5e-06          0              1              
0.003955       0              1              
2e-06          0              1              
0.011974       0              1              
2e-06          0              1              
8.9e-05        0              1              
5.8e-05        0              1              
0.036029       0              1              
0.004021       0              1              
4e-06          0              1              
0.008035       0              3              
0.012018       1e-06          2              
0.019964       0              1              
0.023967       0              1              
0.031962       0              1              
0.006469       0              3              
0.012031       0              1              
8.4e-05        0              1              
0.036018       0              1              
0.040015       0              1              
0.028103       0              2              
0.019941       0              1              
3e-06          0              1              
0.015959       0              1              
0.004041       0              3              
0.012036       0              2              
0.00795        0              1              
0.027969       0              1              
4e-06          0              1              
4e-06          0              1              
0.023959       0              1              
0.03597        0              1              
0.007963       0              1              
0.004921       0              2              
0.028887       0              1              
4e-06          0              1              
4e-06          0              1              
0.019965       0              1              
0.029675       0              1              
0.01597        0              1              
5e-06          0              1              
0.027971       0              1              
0.019962       0              1              
0.011996       0              2              
0.019958       0              1              
0.004143       0              3              
0.016084       0              2              
0.000589       0              1              
4e-06          0              1              
0.007972       0              1              
0.007949       0              1              
3e-06          0              1              
0.00409        0              2              
0.019968       0              1              
4e-06          0              1              
0.004023       0              1              
0.01996        0              1              
0.008012       0              2              
3e-06          0              1              
0.012016       1e-06          1              
0.027962       0              1              
0.020057       0              2              
0.012037       0              1              
0.028029       0              1              
0.012024       0              1              
0.032005       0              1              
6.8e-05        0              1              
0.016011       0              1              
0.012008       1e-06          1              
0.024004       0              1              
8.7e-05        0              1              
0.008023       0              1              
5.9e-05        0              1              
0.036046       0              1              
6.5e-05        0              1              
0.02402        0              1              
6.1e-05        0              1              
0.016058       0              1              
0.012052       0              1              
0.016047       0              1              
0.008034       0              1              
6.6e-05        0              1              
0.008019       0              1              
0.016019       0              1              
0.012006       0              1              
0.012021       0              1              
8.4e-05        0              1              
0.01601        0              1              
0.020022       0              1              
0.024007       0              1              
0.004004       0              1              
0.016026       0              1              
0.000107       0              1              
0.000114       0              1              
0.01273        0              1              
0.024026       0              1              
8e-05          0              1              
0.012049       0              1              
0.001693       0              1              
7.9e-05        0              1              
0.012035       0              1              
0.012024       0              1              
7.7e-05        0              1              
7.8e-05        0              1              
7.9e-05        0              1              
7.9e-05        0              1              
7.7e-05        1e-06          1              
0.016021       0              1              
7.3e-05        0              1              
8.2e-05        0              1              
0.016041       0              1              
9.2e-05        0              1              
0.016035       0              1              
7.9e-05        0              1              
7.8e-05        0              1              
7.6e-05        0              1              
8.3e-05        0              1              
7.8e-05        0              1              
7.5e-05        1e-06          1              
7.5e-05        0              1              
8.5e-05        0              1              
5.8e-05        0              1              
5.5e-05        0              1              
6e-05          0              1              
5.5e-05        0              1              
7.6e-05        0              1              
7.7e-05        0              1              
6.1e-05        0              1              
6.1e-05        0              1              
5.6e-05        0              1              
