TaskQLat.      PRRQLat.       TaskQLen       
0.644193       -1.5409e+09    191            
0.41607        -1.5409e+09    140            
0.58941        -1.5409e+09    183            
0.644137       -1.5409e+09    190            
0.516692       -1.5409e+09    157            
0.592228       -1.5409e+09    178            
0.612234       -1.5409e+09    187            
0.932522       -1.5409e+09    205            
0.612501       -1.5409e+09    189            
0.925357       -1.5409e+09    250            
0.925783       -1.5409e+09    226            
0.922154       -1.5409e+09    233            
1.02047        -1.5409e+09    261            
1.02021        -1.5409e+09    257            
0.93225        -1.5409e+09    200            
1.01652        -1.5409e+09    262            
1.02043        -1.5409e+09    260            
0.925587       -1.5409e+09    224            
0.922189       -1.5409e+09    234            
0.919739       -1.5409e+09    244            
0.921616       -1.5409e+09    252            
0.922646       -1.5409e+09    238            
0.924535       -1.5409e+09    246            
0.92588        -1.5409e+09    229            
0.929149       -1.5409e+09    215            
0.932214       -1.5409e+09    199            
0.925484       -1.5409e+09    221            
0.924929       -1.5409e+09    249            
1.02024        -1.5409e+09    258            
0.928929       -1.5409e+09    212            
0.928021       -1.5409e+09    196            
0.922536       -1.5409e+09    237            
0.925856       -1.5409e+09    228            
1.06809        -1.5409e+09    277            
0.928808       -1.5409e+09    209            
0.922051       -1.5409e+09    230            
0.932177       -1.5409e+09    198            
1.06014        -1.5409e+09    276            
0.925519       -1.5409e+09    222            
1.0172         -1.5409e+09    266            
0.924428       -1.5409e+09    245            
1.01709        -1.5409e+09    265            
1.07644        -1.5409e+09    284            
1.02017        -1.5409e+09    256            
0.922119       -1.5409e+09    232            
0.929181       -1.5409e+09    216            
1.03605        -1.5409e+09    273            
0.932347       -1.5409e+09    203            
0.92422        -1.5409e+09    195            
0.928661       -1.5409e+09    208            
0.925269       -1.5409e+09    218            
0.921887       -1.5409e+09    254            
0.919488       -1.5409e+09    242            
1.22911        -1.5409e+09    318            
0.923217       -1.5409e+09    240            
1.10828        -1.5409e+09    290            
0.924179       -1.5409e+09    194            
0.921768       -1.5409e+09    253            
1.0176         -1.5409e+09    269            
1.07611        -1.5409e+09    280            
0.925747       -1.5409e+09    225            
1.03236        -1.5409e+09    272            
1.23644        -1.5409e+09    306            
0.919346       -1.5409e+09    241            
0.92888        -1.5409e+09    211            
0.922368       -1.5409e+09    236            
0.92545        -1.5409e+09    220            
1.22939        -1.5409e+09    322            
1.15721        -1.5409e+09    298            
1.23618        -1.5409e+09    302            
1.06821        -1.5409e+09    278            
1.01749        -1.5409e+09    268            
1.23285        -1.5409e+09    314            
1.22606        -1.5409e+09    326            
0.928626       -1.5409e+09    207            
1.15639        -1.5409e+09    294            
1.07756        -1.5409e+09    281            
1.0361         -1.5409e+09    270            
1.23625        -1.5409e+09    304            
1.23271        -1.5409e+09    310            
1.22595        -1.5409e+09    325            
1.2364         -1.5409e+09    305            
1.15706        -1.5409e+09    297            
1.23278        -1.5409e+09    312            
1.10417        -1.5409e+09    285            
0.928967       -1.5409e+09    213            
1.15625        -1.5409e+09    293            
1.0362         -1.5409e+09    274            
1.22904        -1.5409e+09    316            
1.07616        -1.5409e+09    282            
1.23614        -1.5409e+09    301            
1.22805        -1.5409e+09    329            
1.23252        -1.5409e+09    308            
1.10422        -1.5409e+09    286            
1.22556        -1.5409e+09    324            
1.10448        -1.5409e+09    289            
0.932491       -1.5409e+09    204            
1.23282        -1.5409e+09    313            
1.22931        -1.5409e+09    320            
1.01666        -1.5409e+09    264            
1.27442        -1.5409e+09    330            
0.924783       -1.5409e+09    248            
1.44419        -1.5409e+09    334            
1.44047        -1.5409e+09    338            
1.22908        -1.5409e+09    317            
1.23256        -1.5409e+09    309            
1.10436        -1.5409e+09    288            
1.15695        -1.5409e+09    296            
1.28804        -1.5409e+09    340            
1.22935        -1.5409e+09    321            
1.42417        -1.5409e+09    357            
1.24032        -1.5409e+09    330            
1.22637        -1.5409e+09    328            
1.42147        -1.5409e+09    354            
1.4441         -1.5409e+09    332            
1.26763        -1.5409e+09    336            
1.43298        -1.5409e+09    345            
1.42931        -1.5409e+09    350            
1.4202         -1.5409e+09    358            
1.27801        -1.5409e+09    327            
1.26711        -1.5409e+09    335            
1.42542        -1.5409e+09    353            
1.44043        -1.5409e+09    337            
1.43667        -1.5409e+09    340            
1.43675        -1.5409e+09    342            
1.43302        -1.5409e+09    346            
1.42413        -1.5409e+09    356            
1.32857        -1.5409e+09    333            
1.27771        -1.5409e+09    326            
1.42915        -1.5409e+09    349            
1.3363         -1.5409e+09    324            
1.42911        -1.5409e+09    348            
1.43283        -1.5409e+09    344            
1.43671        -1.5409e+09    341            
1.4164         -1.5409e+09    360            
1.33226        -1.5409e+09    345            
1.40848        -1.5409e+09    362            
1.41244        -1.5409e+09    361            
1.2882         -1.5409e+09    341            
1.32853        -1.5409e+09    332            
1.33229        -1.5409e+09    346            
1.47288        -1.5409e+09    349            
1.2361         -1.5409e+09    300            
1.4404         -1.5409e+09    336            
1.33232        -1.5409e+09    337            
1.27073        -1.5409e+09    332            
1.28836        -1.5409e+09    342            
1.33672        -1.5409e+09    325            
1.32834        -1.5409e+09    330            
1.40585        -1.5409e+09    337            
1.47645        -1.5409e+09    341            
1.33619        -1.5409e+09    323            
1.15614        -1.5409e+09    292            
1.44415        -1.5409e+09    333            
1.409          -1.5409e+09    333            
1.48018        -1.5409e+09    339            
1.41205        -1.5409e+09    328            
1.42539        -1.5409e+09    352            
1.41216        -1.5409e+09    329            
1.40886        -1.5409e+09    332            
1.47313        -1.5409e+09    353            
1.48013        -1.5409e+09    338            
1.47659        -1.5409e+09    345            
1.47652        -1.5409e+09    343            
1.4731         -1.5409e+09    352            
1.48026        -1.5409e+09    342            
1.40561        -1.5409e+09    335            
1.47413        -1.5409e+09    348            
1.65337        -1.5409e+09    368            
1.48025        -1.5409e+09    341            
1.65674        -1.5409e+09    364            
1.64405        -1.5409e+09    355            
1.66014        -1.5409e+09    359            
1.72053        -1.5409e+09    388            
1.68404        -1.5409e+09    376            
1.65641        -1.5409e+09    358            
1.70961        -1.5409e+09    408            
1.66033        -1.5409e+09    361            
1.368          -1.5409e+09    327            
1.65666        -1.5409e+09    362            
1.66006        -1.5409e+09    357            
1.47306        -1.5409e+09    351            
1.67986        -1.5409e+09    456            
1.40215        -1.5409e+09    337            
1.47655        -1.5409e+09    344            
1.72042        -1.5409e+09    384            
1.40875        -1.5409e+09    331            
1.32805        -1.5409e+09    336            
1.6881         -1.5409e+09    378            
1.47677        -1.5409e+09    347            
1.706          -1.5409e+09    416            
1.71331        -1.5409e+09    403            
1.69496        -1.5409e+09    437            
1.69853        -1.5409e+09    428            
1.70233        -1.5409e+09    424            
1.65426        -1.5409e+09    372            
1.66018        -1.5409e+09    360            
1.69856        -1.5409e+09    429            
1.70983        -1.5409e+09    413            
1.68367        -1.5409e+09    452            
1.33243        -1.5409e+09    338            
1.65648        -1.5409e+09    360            
1.65362        -1.5409e+09    370            
1.68746        -1.5409e+09    448            
1.69135        -1.5409e+09    445            
1.72069        -1.5409e+09    392            
1.68749        -1.5409e+09    449            
1.65708        -1.5409e+09    366            
1.71705        -1.5409e+09    399            
1.71348        -1.5409e+09    407            
1.72045        -1.5409e+09    385            
1.40571        -1.5409e+09    336            
1.7169         -1.5409e+09    395            
1.32861        -1.5409e+09    334            
1.6837         -1.5409e+09    453            
1.69113        -1.5409e+09    440            
1.65468        -1.5409e+09    375            
1.69493        -1.5409e+09    436            
1.6987         -1.5409e+09    432            
1.69125        -1.5409e+09    444            
1.65453        -1.5409e+09    374            
1.7062         -1.5409e+09    420            
1.67989        -1.5409e+09    457            
1.7098         -1.5409e+09    412            
1.64419        -1.5409e+09    356            
1.68739        -1.5409e+09    446            
1.65322        -1.5409e+09    367            
1.72065        -1.5409e+09    390            
1.71675        -1.5409e+09    392            
1.68824        -1.5409e+09    379            
1.71316        -1.5409e+09    400            
1.70974        -1.5409e+09    410            
1.70604        -1.5409e+09    417            
1.70243        -1.5409e+09    425            
1.69867        -1.5409e+09    430            
1.71328        -1.5409e+09    402            
1.72415        -1.5409e+09    382            
1.71312        -1.5409e+09    399            
1.70223        -1.5409e+09    421            
1.69116        -1.5409e+09    441            
1.68759        -1.5409e+09    450            
1.69476        -1.5409e+09    433            
1.72417        -1.5409e+09    383            
1.71693        -1.5409e+09    396            
0.420168       -1.5409e+09    190            
0.520356       -1.5409e+09    151            
0.33399        -1.5409e+09    64             
1.0362         -1.5409e+09    271            
0.928039       -1.5409e+09    193            
1.02028        -1.5409e+09    259            
1.406          -1.5409e+09    338            
1.48022        -1.5409e+09    340            
1.72421        -1.5409e+09    384            
0.592334       -1.5409e+09    179            
1.06003        -1.5409e+09    275            
0.932027       -1.5409e+09    197            
0.001815       -1.5409e+09    6              
1.72062        -1.5409e+09    389            
0.925819       -1.5409e+09    227            
0.51694        -1.5409e+09    160            
1.70964        -1.5409e+09    409            
0.088648       -1.5409e+09    15             
1.6567         -1.5409e+09    363            
1.71696        -1.5409e+09    397            
1.7061         -1.5409e+09    419            
0.31654        -1.5409e+09    130            
2e-06          -1.5409e+09    1              
3.8e-05        -1.5409e+09    2              
2e-06          -1.5409e+09    1              
0.000184       -1.5409e+09    4              
0.520614       -1.5409e+09    155            
0.524204       -1.5409e+09    147            
2e-05          -1.5409e+09    1              
4.4e-05        -1.5409e+09    1              
0.928592       -1.5409e+09    206            
0.08118        -1.5409e+09    19             
0.53289        -1.5409e+09    169            
0.922333       -1.5409e+09    235            
1.71316        -1.5409e+09    406            
0.576256       -1.5409e+09    157            
2e-06          -1.5409e+09    1              
0.156745       -1.5409e+09    90             
0.157471       -1.5409e+09    78             
1.47648        -1.5409e+09    342            
0.413108       -1.5409e+09    146            
0.412195       -1.5409e+09    151            
0.144534       -1.5409e+09    75             
1.32838        -1.5409e+09    331            
0.514995       -1.5409e+09    94             
1.71319        -1.5409e+09    401            
1.233          -1.5409e+09    315            
1.70607        -1.5409e+09    418            
1.23648        -1.5409e+09    307            
0.180413       -1.5409e+09    72             
0.106145       -1.5409e+09    35             
1.68372        -1.5409e+09    454            
0.589553       -1.5409e+09    184            
0.361605       -1.5409e+09    57             
1.67983        -1.5409e+09    455            
0.001307       -1.5409e+09    6              
0.452153       -1.5409e+09    83             
1.71684        -1.5409e+09    393            
0.92275        -1.5409e+09    239            
0.040483       -1.5409e+09    24             
0.000851       -1.5409e+09    2              
0.136226       -1.5409e+09    67             
