TaskQLat.      PRRQLat.       TaksQlen       
0.040435       27.3561        23             
0.51341        26.0872        132            
0.398479       26.0862        171            
1.30305        22.3504        512            
2.06506        22.3522        497            
1.81775        22.3516        422            
0.499604       26.2969        96             
0.520323       25.7164        173            
0.040527       27.4679        26             
3.25869        22.5462        521            
0.111797       27.2005        4              
3.23203        22.5449        545            
1.43066        20.9149        207            
1.51838        22.3511        459            
1.96537        22.352         515            
0.104391       27.2           8              
0.388115       25.9606        209            
2.46422        22.4529        561            
0.465817       26.0868        147            
1.38132        20.9123        229            
1.3307         20.9109        241            
3.22043        22.5325        567            
0.040201       27.3561        24             
2.37217        22.353         596            
1.7677         21.2058        665            
1.82566        22.3517        415            
1.8336         22.3518        411            
1.61789        22.3514        437            
1.34622        20.9114        237            
2.24848        22.3528        496            
0.492727       26.2958        100            
1.11977        22.3497        545            
1.36897        24.7159        310            
2.42075        22.4522        569            
3.17313        22.4918        627            
0.446034       26.0866        156            
0.100949       27.1915        12             
0.759956       20.9097        245            
1.26326        22.3502        523            
0.446035       26.0866        157            
1.3927         24.7161        371            
2.52733        22.4898        573            
0.044343       27.3561        21             
1.45449        22.3509        470            
1.41949        20.9141        214            
3.1577         22.4913        634            
2.12889        22.3524        507            
0.478559       26.2939        111            
2.3929         22.4442        579            
3.21668        22.5323        571            
1.98929        22.3521        510            
1.36502        24.7158        312            
0.04812        27.4683        21             
3.17691        22.4919        625            
1.70828        21.2052        675            
1.47851        22.3509        469            
0.452272       26.0163        178            
0.457864       26.0868        149            
0.376101       25.9606        210            
0.485686       26.0869        142            
1.79101        21.2064        658            
0.732884       20.9088        252            
0.394581       26.0861        175            
0.044372       27.3561        20             
1.79394        22.3515        432            
2.14476        22.3525        500            
0.489655       26.087         141            
2.85832        22.4906        645            
2.39611        22.3531        593            
0.452196       26.6123        84             
1.81776        22.3516        421            
0.456332       25.9683        192            
0.654459       20.9073        265            
1.36217        21.2033        730            
1.28319        22.3503        517            
0.631193       20.9065        271            
1.56202        22.3513        445            
1.93381        21.2076        621            
0.448276       26.6122        86             
1.38671        22.3506        495            
0.501509       26.0871        135            
2.13681        22.3524        505            
0.449912       26.0867        154            
2.11292        22.3524        508            
0.048232       27.3561        19             
0.360266       25.9605        215            
0.42661        26.2899        134            
3.0778         22.4912        621            
2.19266        22.3526        507            
1.74783        21.2057        667            
0.425213       25.9674        198            
0.76383        20.9098        244            
0.0602         27.3563        11             
1.40824        20.9133        220            
0.368228       25.9605        213            
2.71887        22.4902        600            
2.14075        22.3525        502            
0.517179       26.0874        129            
0.615755       20.9059        275            
1.80585        22.3515        428            
0.395928       25.9607        207            
1.44902        20.9164        452            
0.372164       25.9606        211            
