TaskQLat.      PRRQLat.       TaksQlen       
0.003969       0              1              
3e-06          0              1              
0.031964       0              1              
3e-06          0              1              
6.9e-05        0              1              
6.7e-05        0              2              
0.039966       0              1              
3e-06          0              1              
0.031946       0              1              
0.016016       0              2              
0.008024       0              3              
4e-06          0              1              
0.015957       0              1              
0.03195        0              1              
0.027957       0              1              
0.011981       0              2              
0.032067       0              2              
0.000144       0              3              
0.012032       0              1              
0.007976       0              1              
0.011947       0              1              
0.015965       0              1              
4.7e-05        0              1              
3e-06          0              1              
0.011949       0              1              
0.023959       0              1              
0.019966       0              1              
0.003949       0              1              
0.027956       0              1              
0.023958       0              1              
4e-06          0              1              
0.015964       0              1              
0.01996        0              1              
0.031955       0              1              
0.015975       0              1              
0.023971       0              1              
0.015964       0              1              
3e-06          0              1              
0.00796        0              1              
0.023963       0              1              
5e-06          0              1              
0.011954       0              1              
0.015963       0              1              
0.015962       0              1              
0.011941       0              1              
0.003964       0              1              
0.019953       0              1              
3e-06          0              1              
0.011947       0              1              
0.023942       0              1              
0.011956       0              1              
0.019965       0              1              
0.011956       0              1              
0.019954       0              1              
3e-06          0              1              
0.003954       0              1              
3e-06          0              1              
4e-06          0              1              
3e-06          0              1              
0.015959       0              1              
0.015959       0              1              
3e-06          0              1              
0.023966       1e-06          1              
5e-06          0              1              
0.019968       0              1              
0.003946       0              1              
0.023955       0              1              
3e-06          0              1              
0.023965       0              1              
0.015966       0              1              
0.007172       0              1              
3e-06          0              1              
0.003955       0              1              
5e-06          0              1              
5e-06          0              1              
3e-06          0              1              
5e-06          0              1              
5e-06          0              1              
5e-06          0              1              
0.011957       0              1              
0.012852       0              1              
4e-06          0              1              
4e-06          0              1              
3e-06          0              1              
0.01594        0              1              
0.003959       0              1              
0.014963       0              1              
0.003943       0              1              
0.007946       0              1              
4e-06          0              1              
3e-06          0              1              
3e-06          0              1              
3e-06          0              1              
3e-06          0              1              
3e-06          0              1              
3e-06          0              1              
5e-06          0              1              
3e-06          0              1              
3e-06          0              1              
