TaskQLat.      PRRQLat.       TaksQlen       
0.440294       0              139            
0.436307       0              140            
0.428333       0              142            
0.745632       0              137            
0.464159       0              130            
0.471105       0              129            
0.43232        0              141            
0.460166       0              133            
0.29678        0              111            
0.395457       0              88             
0.424346       0              143            
0.452215       0              135            
0.221014       0              128            
0.312756       0              109            
0.444261       0              138            
0.408401       0              147            
0.579024       0              326            
0.741666       0              138            
0.240955       0              123            
0.39644        0              86             
0.395461       0              89             
0.340648       0              101            
0.352606       0              98             
0.364565       0              95             
0.360579       0              96             
0.356591       0              97             
0.348619       0              99             
0.252915       0              120            
0.244941       0              122            
0.236969       0              124            
0.328687       0              104            
0.395453       0              87             
0.412384       0              146            
0.400428       0              149            
0.336662       0              102            
0.460174       0              131            
0.456216       1e-06          134            
0.368551       0              94             
0.372538       0              93             
0.264875       0              117            
0.260888       0              118            
0.296785       0              112            
0.27285        0              115            
0.332675       0              103            
0.380511       0              91             
0.376526       0              92             
0.312749       0              108            
0.320719       0              106            
0.324702       0              105            
0.460182       0              132            
0.448253       0              136            
0.344632       0              100            
0.236975       0              125            
0.67433        0              175            
0.265712       0              67             
0.249787       0              72             
0.228987       0              126            
0.138242       0              41             
0.130269       0              43             
0.118314       0              46             
0.110342       0              48             
0.280836       0              114            
0.086454       0              55             
0.210018       0              25             
0.268861       0              116            
0.225017       0              127            
0.300772       0              110            
0.404416       0              148            
0.261731       0              68             
0.122302       0              45             
0.126286       0              44             
0.225878       0              80             
0.269703       0              66             
0.253775       0              71             
0.237827       0              75             
0.245799       0              73             
0.225873       0              79             
0.225868       0              78             
0.10636        0              49             
0.221167       0              38             
0.114329       0              47             
0.078472       0              57             
0.213978       0              24             
0.257761       0              70             
0.065795       0              60             
0.22191        0              81             
0.070513       0              59             
0.316734       0              107            
0.154188       1e-06          37             
0.44426        0              137            
0.276537       0              65             
0.054562       0              63             
0.086446       0              54             
0.102374       0              50             
0.134254       0              42             
0.094417       0              52             
0.219912       0              22             
0.190094       0              30             
0.229854       0              77             
0.150199       0              38             
0.221154       0              37             
0.182109       0              31             
0.202043       0              28             
0.202047       0              29             
0.162161       0              35             
0.170128       0              33             
0.261736       0              69             
0.221162       0              38             
4.8e-05        0              3              
2.7e-05        0              2              
0.288824       0              113            
0.062535       0              61             
0.221159       0              37             
0.241815       0              74             
0.20204        0              27             
0.050489       0              64             
0.098392       0              51             
0.082434       0              56             
0.058371       0              62             
0.142229       0              40             
5.8e-05        1e-06          4              
0.004323       0              5              
0.013786       0              18             
0.013756       0              18             
2.2e-05        0              2              
7e-06          0              1              
