getDevice      getProgram     runProgram     
5.8324         0.310463       39.1667        
5.68598        0.764401       38.797         
5.89602        0.056128       39.8094        
5.798          1.12367        38.3482        
5.66937        0.750042       39.273         
5.8446         0.724032       39.0616        
5.86502        0.70642        38.7658        
6.54016        1.09576        38.2178        
5.82804        0.107858       39.8138        
5.75686        1.61778        38.196         
5.78397        1.63294        38.4369        
5.74013        0.176264       39.8415        
5.83388        0.682791       38.79          
5.78015        1.6583         38.4154        
5.76011        0.962009       38.6           
5.72537        0.740005       38.9658        
5.85618        0.55985        39.4622        
5.852          1.5217         38.4965        
5.76101        0.666562       38.8063        
5.67724        1.46332        38.5871        
16.2362        0.001975       63.7827        
15.6241        0.175044       68.3401        
15.6441        0.346819       68.2764        
15.9895        0.341792       68.341         
16.1023        0.385795       68.2874        
15.6761        0.55937        67.8705        
15.4714        0.364705       69.4974        
14.8268        0.223907       69.5307        
15.3662        0.308063       69.5268        
15.36          0.555993       69.1175        
15.1699        0.567955       69.1072        
16.2402        1.0899         70.8605        
16.1963        0.99793        72.1514        
16.164         1.36102        73.5928        
16.3123        1.18481        73.605         
16.544         1.18488        75.2241        
15.9335        0.39377        76.4817        
16.1086        0.001582       76.9078        
16.0201        0.346146       76.5381        
15.4931        0.36004        76.5462        
15.516         0.327976       76.672         
15.3301        0.361868       76.6802        
15.376         0.248087       76.7045        
16.2142        0.000162       77.0704        
15.2822        0.155111       76.7144        
14.7053        0.464995       76.61          
16.2321        1.41199        75.6471        
15.1766        1.17759        75.8836        
14.7628        0.55178        76.5361        
15.2283        0.630488       76.2448        
14.8846        1.17687        75.8866        
14.8819        0.549962       76.5348        
15.2627        1.08961        75.9759        
15.756         0.39407        76.5398        
15.9788        1.25314        75.8379        
15.5508        0.421179       76.67          
16.2963        1.21344        75.3842        
15.193         0.001328       77.092         
15.8121        1.21096        75.3882        
16.2242        0.350013       76.7324        
15.8123        1.21283        75.3807        
15.2507        1.44893        75.4143        
16.2525        1.17927        75.4232        
15.976         0.616004       76.2038        
14.97          0.347347       76.7279        
16.124         0.597982       76.2621        
16.1294        0.740214       76.2961        
16.0323        1.4014         75.6642        
14.9975        1.40272        75.6643        
15.5097        0.403575       76.6726        
16.0378        1.47419        75.5928        
16.3008        1.39645        75.2027        
15.2507        1.1733         75.902         
16.0033        0.523022       76.5426        
16.2847        1.37161        75.2283        
16.2125        0.000148       77.0947        
16.2082        1.01217        75.5931        
15.7881        1.3963         75.2029        
15.92          0.422168       76.4914        
15.4604        0.997894       75.6076        
15.1403        0.345961       76.736         
15.9185        1.40295        75.665         
16.036         1.41602        75.1864        
15.0848        1.20861        75.3965        
15.3           0.71415        76.2325        
16.0551        1.47216        75.5954        
15.696         0.412788       76.55          
15.5069        1.18705        75.4182        
16.2361        0.015938       77.0831        
15.2241        0.41812        76.4932        
15.6166        1.21506        75.3902        
15.5453        1.01226        75.5953        
16.0281        0.578198       76.3333        
15.6761        0.607961       76.3036        
15.5458        1.68697        75.3823        
16.132         0.397339       76.5424        
15.1331        0.329563       76.7679        
15.2682        1.22425        75.3838        
15.1494        1.66003        75.4108        
15.3485        1.21215        75.3912        
16.4682        1.21507        75.3914        
15.4724        1.20705        75.3954        
15.1972        1.47342        75.5963        
16.2424        0.441689       76.5468        
16.5445        1.19788        75.4096        
15.28          0.769445       76.2554        
16.2793        1.21597        75.3909        
16.172         0.502305       76.5469        
15.4321        1.18489        75.4198        
15.8355        1.09433        75.9835        
15.5412        1.40273        75.6692        
15.5661        1.17339        75.9068        
15.152         0.362799       76.5468        
15.7211        0.811277       76.2693        
15.436         0.829675       75.9841        
16.3564        0.997836       75.6115        
15.4261        1.28683        75.3991        
15.28          0.267974       76.71          
15.7094        1.47486        75.5978        
15.576         1.39817        75.2061        
16.3801        1.01096        75.5975        
15.636         0.466347       76.5478        
15.4882        1.22732        75.8468        
16.2425        1.47532        75.5965        
15.5481        1.20717        75.3996        
16.5281        1.18762        75.421         
16.3881        1.40361        75.201         
14.8821        0.524255       76.5483        
15.3203        0.458883       76.5476        
16.5203        1.01156        75.5988        
15.1683        1.09312        75.9817        
16.004         0.485853       76.5454        
15.896         0.36002        76.7352        
15.6607        1.17675        75.898         
15.6101        1.40169        75.6711        
14.8622        1.09646        75.9858        
15.9546        1.17326        75.9088        
15.9603        1.47327        75.5995        
16.3846        1.21596        75.3935        
15.5462        1.39636        75.2095        
16.1885        1.22049        75.3865        
15.5721        1.3963         75.2097        
15.6281        0.175941       76.728         
15.2708        1.2272         75.8486        
15.5601        0.610013       76.2702        
15.3443        1.22036        75.3865        
16.1601        1.20726        75.4034        
16.0404        0.227638       76.6805        
16.2841        1.44069        75.1666        
15.5127        1.21577        75.3945        
16.4683        1.40576        75.2015        
16.456         1.40674        75.2029        
15.9603        1.40002        75.2106        
15.5324        1.18484        75.4232        
16.034         0.429158       76.5558        
15.5658        0.484699       76.5164        
15.9221        0.519166       76.565         
16.5207        1.18745        75.4245        
15.9801        0.3859         76.6894        
15.5443        1.20861        75.4048        
16.1541        0.811443       76.2732        
14.9776        0.894152       75.9877        
15.2524        1.4516         75.6241        
16.216         1.41271        75.1954        
15.4136        0.529409       76.5566        
15.8301        0.519244       76.566         
16.3966        1.21307        75.391         
16.2444        1.21171        75.3972        
15.5015        0.529349       76.5569        
15.696         1.41297        75.1957        
15.4647        1.40207        75.2069        
16.4602        1.44136        75.1687        
15.2649        0.001383       77.1045        
15.236         0.599487       76.4994        
16.2126        1.40396        75.2054        
15.4           0.473005       76.558         
16.5442        1.17999        75.4349        
15.237         0.001381       77.1049        
15.7524        1.19586        75.4146        
15.9843        0.19203        76.7113        
16.0155        0.847836       76.2361        
15.1181        1.1819         75.8949        
15.5656        1.40268        75.6754        
16.2431        1.47487        75.6016        
15.7807        1.40384        75.2061        
15.428         0.374404       76.5534        
15.132         0.553409       76.3424        
15.9598        0.917454       75.9024        
15.9601        1.40267        75.6754        
15.82          0.826032       75.9899        
15.0323        1.01198        75.6038        
15.2218        0.823355       76.2637        
15.8259        0.564883       76.3113        
16.1138        1.40335        75.6751        
15.46          0.35853        76.5539        
15.2686        0.28791        76.7045        
15.4921        1.18331        75.6253        
15.566         1.40239        75.6756        
16.068         0.645352       76.2633        
14.877         1.22509        75.8546        
15.1136        1.40256        75.6766        
16.4279        0.845864       75.982         
15.8762        1.21345        75.3989        
16.4001        0.174561       76.7464        
15.5081        1.18555        75.4278        
15.2283        0.402593       76.4945        
16.2719        0.568218       76.5049        
16.2388        1.23272        75.8481        
15.692         1.00346        75.8538        
15.5617        1.47309        75.6065        
16.04          0.208074       76.7164        
15.8603        1.70999        75.1714        
16.3528        1.20865        75.4073        
15.9142        0.824943       76.2634        
15.2255        1.40277        75.6674        
15.2621        0.369906       76.7096        
15.256         0.632978       76.2647        
16.1441        0.585701       76.4936        
16.0739        1.46036        75.6189        
16.2423        0.331298       76.7482        
16.2424        0.245625       76.7483        
15.2011        1.47249        75.6064        
15.7133        1.47245        75.6064        
15.4921        1.19824        75.4172        
15.3246        1.218          75.3989        
16.2418        1.23889        75.8413        
15.1003        1.1992         75.4186        
16.2161        0.179954       76.7383        
14.985         1.47252        75.6068        
16.1098        1.40255        75.6781        
15.9602        1.40293        75.6775        
16.304         0.462565       76.5559        
16.214         0.379135       76.7105        
15.0847        1.20676        75.4105        
16.436         0.620852       76.2657        
15.6324        1.39832        75.2155        
15.9431        0.524248       76.5469        
16.1549        0.359299       76.7485        
16.08          0.231977       76.7388        
15.552         1.41617        75.1973        
15.3965        1.21766        75.4002        
15.8           0.781451       75.9054        
15.552         1.18541        75.4299        
15.3971        1.22666        75.8555        
16.0508        1.16636        75.9169        
15.1576        1.39599        75.6858        
16.0031        0.3701         76.5574        
15.9187        0.551789       76.557         
15.1852        0.552074       76.557         
15.9252        0.52573        76.5558        
16.3683        1.21977        75.3945        
15.2084        1.19881        75.4204        
15.2122        1.01211        75.6029        
15.6459        1.23835        75.843         
15.5163        1.20998        75.4054        
16.2109        1.17743        75.9062        
15.2668        1.20904        75.9003        
15.4922        1.21014        75.4047        
15.364         0.608369       76.312         
16.1522        0.001964       77.1015        
15.7962        1.21528        75.4033        
16.1043        0.337606       76.7445        
15.328         1.40661        75.2108        
15.4321        0.494424       76.5581        
15.952         0.470672       76.558         
16.032         0.894403       75.9183        
16.164         0.647301       76.2495        
16.3008        1.37159        75.2441        
16.1828        1.45887        75.6232        
15.5896        0.534355       76.5586        
16.2138        0.347675       76.745         
16.1688        1.01073        75.6078        
15.8643        0.997906       75.6228        
16.324         0.207963       76.7332        
15.4975        0.341539       76.7514        
15.5653        0.774169       76.3094        
15.9601        1.40235        75.6722        
15.3817        1.39597        75.6834        
16.1605        1.01087        75.6098        
15.546         1.40238        75.6806        
16.5203        1.19592        75.421         
16.5444        1.21206        75.4047        
15.8765        0.546762       76.5646        
16.256         0.630251       76.2429        
15.508         0.410419       76.5596        
15.2318        0.352011       76.746         
15.0165        1.45884        75.6244        
15.3762        1.21269        75.405         
15.3578        1.40261        75.6776        
16.4685        1.18685        75.4333        
15.96          0.61718        76.2492        
15.9686        1.17676        75.909         
16.2412        1.22644        75.8588        
16.2133        0.609421       76.4905        
16.2413        1.17611        75.9094        
15.4437        1.09445        75.9967        
15.8492        1.09009        75.9968        
15.918         0.523434       76.5706        
15.5284        0.534357       76.5606        
15.244         0.580325       76.3015        
15.848         0.360129       76.743         
15.577         1.17647        75.9097        
15.8059        0.375455       76.7192        
15.416         1.18737        75.4341        
16.104         0.649362       76.2499        
15.5767        0.011234       77.1034        
15.8845        0.005686       77.1074        
16.2283        0.451699       76.6474        
15.528         0.502558       76.5009        
16.3005        1.19696        75.4216        
15.9815        1.4169         75.6827        
15.8895        1.41702        75.6826        
16.1564        1.018          75.6051        
15.46          0.642214       76.2534        
14.8659        1.4731         75.6116        
15.0359        0.384017       76.6919        
15.9936        1.5947         75.2213        
16.4683        1.19866        75.4148        
16.3703        1.20414        75.4162        
16.5206        1.19501        75.4279        
16.5319        0.797812       75.9985        
15.8287        1.404          75.2148        
16.1534        0.343998       76.7285        
15.5418        1.46074        75.6254        
16.2121        0.971108       75.9215        
16.0527        1.2118         75.8762        
16.2361        1.17628        75.9114        
16.32          0.446411       76.5623        
15.684         0.479906       76.5609        
15.4829        1.66889        75.4171        
15.9191        1.47319        75.6125        
15.9475        1.09418        75.9992        
15.2455        0.529423       76.5674        
15.484         0.522089       76.3509        
15.8621        0.383038       76.713         
16.5205        1.18785        75.4361        
15.9187        1.08973        75.9995        
15.1424        1.0963         75.9994        
15.2201        0.32001        76.7133        
15.6528        1.17662        75.912         
15.304         1.42864        75.1941        
16.2961        0.985323       75.9122        
16.2135        0.537703       76.5597        
15.6705        0.80977        75.9998        
15.4845        1.21419        75.4065        
16.164         0.544847       76.3209        
14.9096        1.47455        75.6137        
15.54          0.995792       75.8544        
16.2479        0.996431       75.8615        
16.172         1.66316        75.2227        
15.4687        1.40052        75.223         
16.2133        0.428037       76.65          
16.0297        1.23866        75.8497        
15.8147        1.20169        75.9138        
15.5419        0.618573       76.2717        
16.2681        1.21581        75.4086        
15.5486        1.20869        75.4153        
15.924         0.532953       76.5693        
15.5042        1.19858        75.4259        
16.34          1.19738        75.4221        
15.0801        0.780424       75.8621        
14.9492        1.23091        75.8549        
15.5403        1.00808        75.6181        
16.2081        0.591891       76.3147        
15.2481        0.490288       76.5644        
16.0134        0.861524       76.0012        
15.76          1.2129         75.4086        
16.352         0.339933       76.5789        
15.6488        1.47726        75.6128        
16.1642        1.20467        75.4177        
15.172         0.604034       76.275         
15.8568        1.40471        75.2172        
15.2563        0.997861       75.6289        
16.2883        1.40849        75.2168        
14.936         0.362487       76.5648        
16.1881        0.589282       76.322         
15.5452        1.40294        75.6864        
16.2522        0.344681       76.7585        
16.148         0.882373       75.9251        
15.102         0.593147       76.5056        
15.336         0.623991       76.3476        
15.1619        1.45999        75.6291        
16.0848        1.20345        75.4151        
16.2669        0.600073       76.2796        
15.5512        1.47236        75.6162        
16.4359        0.576377       76.3194        
15.436         0.545646       76.3502        
15.9219        0.347453       76.7518        
15.612         0.96399        75.8598        
15.8363        1.20442        75.4188        
15.1451        0.18804        76.7519        
15.9284        1.16746        75.9245        
16.2131        1.22662        75.8644        
16.2519        0.34098        76.5711        
15.1771        1.17638        75.9148        
15.8534        1.40327        75.6871        
16.0247        1.2119         75.4072        
15.4979        0.586865       76.513         
15.496         1.00176        75.9984        
16.3201        1.40565        75.2168        
15.5694        1.1761         75.9149        
16.352         1.4037         75.2189        
15.2042        1.47296        75.6163        
16.412         0.199974       76.7205        
15.6133        0.387316       76.5652        
16.2008        1.19896        75.4282        
16.214         1.23825        75.8518        
15.9186        1.40283        75.6874        
15.2881        1.02365        75.8652        
15.5805        1.21508        75.4087        
15.0244        1.21738        75.4108        
16.2652        1.21171        75.88          
16.0162        1.18479        75.4396        
15.4684        1.16552        75.4549        
16.416         0.345233       76.5718        
15.9662        1.08779        75.9952        
15.9455        1.40372        75.6879        
15.9569        0.367232       76.7491        
15.6727        1.18661        75.4404        
16.34          0.763978       75.9574        
15.8182        1.17339        75.9266        
15.8324        1.2031         75.4216        
15.2173        1.45914        75.6316        
15.1711        1.47243        75.6181        
15.522         1.40332        75.6884        
15.6567        1.17665        75.9164        
15.5724        1.39817        75.2261        
15.0286        1.22271        75.4059        
15.969         1.47506        75.6158        
15.9221        0.823296       76.2775        
15.7764        1.01125        75.6179        
15.1413        1.38491        75.2413        
16.0525        1.47275        75.6141        
15.4968        0.597337       76.516         
15.3888        1.22715        75.8662        
15.144         0.593383       76.2725        
14.9801        0.354415       76.5677        
16.2135        0.534429       76.5677        
14.9655        1.41678        75.6895        
15.56          1.40758        75.2192        
15.5321        1.19621        75.4296        
15.0958        0.537509       76.573         
15.5341        0.811487       76.2898        
16.444         0.809239       76.0044        
15.996         0.52509        76.5674        
15.5124        1.01091        75.6189        
15.5845        1.18785        75.4418        
16.2134        1.41712        75.6895        
16.392         0.593498       76.2892        
15.68          0.500928       76.5738        
15.5249        1.22663        75.8672        
16.28          0.73955        76.2553        
15.2           0.278188       76.7607        
16.2161        1.39646        75.2285        
14.9679        0.212009       76.715         
15.5805        1.21207        75.414         
16.0204        1.39807        75.6966        
16.4608        1.38524        75.2407        
16.2767        1.18807        75.4419        
16.0788        1.22757        75.8677        
16.1803        1.21162        75.415         
16.1046        1.17911        75.9228        
15.9921        0.721472       75.918         
15.9839        1.22259        75.4056        
16.392         0.393427       76.5741        
16.272         0.567974       76.3395        
16.0529        1.22678        75.8679        
15.6002        1.39905        75.2288        
14.8662        1.68885        75.4134        
14.9441        0.81808        76.0056        
14.982         1.40323        75.6824        
15.066         1.40361        75.6902        
15.1414        0.538365       76.5695        
15.2422        1.09617        75.9895        
15.3521        0.214233       76.7616        
15.1805        1.0131         75.618         
16.0082        0.344732       76.7632        
15.36          1.2155         75.4137        
15.2207        1.18751        75.439         
16.2806        1.18672        75.4432        
15.556         1.40366        75.2226        
15.9841        0.739926       76.3242        
15.142         0.35668        76.7469        
16.1533        0.210315       76.7621        
15.5534        0.585129       76.5184        
16.2082        0.351958       76.7604        
15.8879        1.39831        75.2284        
15.8121        1.21165        75.4151        
16.2407        1.17721        75.9187        
16.0841        0.352278       76.7643        
16.4204        1.01115        75.621         
15.6533        1.17608        75.9193        
16.0439        0.590056       76.5187        
15.7175        0.573111       76.5357        
15.6084        1.01145        75.6208        
16.412         0.581521       76.2914        
15.1792        0.523547       76.5702        
15.9733        1.4751         75.6216        
15.9787        1.17281        75.9306        
16.4403        1.20346        75.4276        
15.588         0.219987       76.7491        
15.2921        0.533287       76.5759        
15.5082        0.529446       76.5757        
15.667         0.200046       76.7572        
16.448         0.621339       76.2639        
16.0188        0.24801        76.7454        
15.0484        1.21388        75.4147        
16.0961        0.28389        76.7575        
16.2369        1.42622        75.2022        
16.292         0.340003       76.7253        
15.1666        0.603554       76.5194        
16.168         0.403477       76.5181        
15.7322        0.439063       76.5705        
15.464         0.56086        76.3289        
14.8763        1.22732        75.8662        
15.9455        1.46112        75.4327        
15.392         1.1971         75.4332        
15.1888        1.17652        75.9206        
16.2416        1.46188        75.6344        
16.396         1.1973         75.4334        
15.2546        1.0962         76.0083        
15.0253        1.48819        75.6352        
16.2141        0.870721       76.2343        
16.0781        0.533574       76.5631        
15.8245        1.37128        75.2576        
15.2638        0.326348       76.7641        
16.5202        1.18481        75.4451        
15.1656        0.34783        76.7585        
15.5168        1.18751        75.4417        
15.5006        1.41401        75.2156        
16.2602        1.01218        75.6186        
15.2342        0.811448       76.2941        
14.956         0.236181       76.7546        
16.1441        0.170717       76.7601        
14.9021        0.519216       76.5867        
15.576         0.505332       76.5776        
16.4685        1.39644        75.2249        
16.2405        1.17765        75.9208        
15.504         0.951793       75.8714        
16.2602        1.01186        75.6192        
15.5547        1.08701        76.0096        
14.8789        0.232035       76.7472        
15.1973        1.17768        75.9213        
15.2053        0.550302       76.573         
15.9122        1.20429        75.4265        
15.9421        1.40359        75.2176        
15.998         1.40291        75.6944        
15.9608        0.363135       76.7555        
15.4138        1.40184        75.6953        
15.6566        0.827673       76.2949        
15.2525        1.66039        75.4467        
16.0646        0.582214       76.5386        
15.3365        1.40306        75.2316        
16.024         0.304018       76.7597        
15.9547        0.365373       76.7598        
16.5285        1.21173        75.4152        
16.0747        1.23512        75.8632        
16.1241        0.002415       77.1254        
15.4088        0.604722       76.5207        
16.312         1.39631        75.2337        
15.3202        1.2009         75.4349        
15.5375        0.76538        76.332         
16.048         0.560833       76.3312        
14.8702        0.811362       76.2955        
15.5213        0.202289       76.766         
16.2134        0.333359       76.7658        
15.6561        1.39728        75.2337        
16.2661        0.353685       76.7443        
16.2412        1.17608        75.923         
15.5164        1.01153        75.6243        
15.5761        0.838063       76.0105        
15.552         1.39631        75.2342        
16.0205        0.359509       76.7606        
15.5189        1.17665        75.9237        
16.5206        1.21193        75.4196        
15.2382        1.18439        75.923         
15.9738        0.36152        76.7368        
16.2481        1.20741        75.4276        
16.344         0.240193       76.7568        
15.9416        0.585884       76.5229        
15.4176        0.521996       76.5151        
16.5204        1.22011        75.412         
16.1961        1.20829        75.4256        
15.9681        0.450598       76.5746        
16.5207        1.44693        75.1852        
16.7757        1.35447        75.235         
15.7181        0.812311       76.293         
15.6531        0.000294       77.1155        
15.6361        0.80383        75.8735        
15.784         1.39629        75.2354        
16.2882        1.39788        75.2343        
15.8445        1.01316        75.6236        
16.4081        0.223891       76.7029        
14.9887        1.18376        75.9174        
15.8361        0.729637       75.9241        
16.2572        0.823046       76.2827        
15.4761        0.827085       76.2729        
15.5566        1.22011        75.4127        
16.0526        0.375451       76.7339        
15.496         1.44835        75.4187        
16.3879        0.373564       76.5804        
15.1413        0.606617       76.5166        
14.7413        0.228022       76.7541        
15.9121        1.3963         75.2251        
15.3614        1.4028         75.698         
16.372         0.830013       76.0122        
15.8684        1.20764        75.4252        
15.532         1.21431        75.4197        
15.4886        1.20928        75.424         
16.2431        0.574978       76.5242        
15.9854        0.320075       76.7624        
16.1965        1.1878         75.4497        
16.4606        1.20889        75.4284        
15.5961        0.630489       76.2816        
15.908         0.423979       76.4986        
15.1504        1.19191        75.9363        
15.9895        1.08766        76.0127        
15.9885        1.09639        76.0104        
15.9843        1.21344        75.4216        
16.528         1.14032        75.6985        
15.584         0.767424       75.9256        
16.2125        0.22157        76.907         
15.2161        1.47369        75.627         
16.0541        0.349032       76.582         
15.5323        1.21422        75.4202        
16.272         0.917448       75.9258        
16.2121        0.002152       77.1289        
15.3201        0.50606        76.5252        
15.6059        0.379509       76.7314        
16.036         0.376956       76.5365        
16.0374        1.20626        75.4304        
15.2184        0.458067       76.5748        
16.4608        1.18739        75.4506        
15.0867        1.40233        75.6958        
16.0148        0.469963       76.5176        
16.184         0.288072       76.7635        
15.1881        0.462406       76.5747        
15.6082        1.42532        75.2084        
16.2747        1.21603        75.4221        
15.6801        0.159965       76.7678        
16.5203        1.18483        75.4502        
16.2044        1.187          75.4454        
15.9821        1.23439        75.876         
16.2966        1.22021        75.4145        
15.4772        1.17612        75.9266        
14.7899        0.347453       76.7638        
16.4369        1.22097        75.4157        
15.5694        0.204087       76.752         
15.9741        1.02358        75.8765        
16.0095        1.40326        75.6986        
16.0178        0.34773        76.7617        
16.1444        1.18694        75.4512        
15.6001        0.227995       76.7643        
16.0812        0.369857       76.7325        
16.0924        0.403644       76.7165        
16.384         0.596017       76.2286        
15.5659        1.40297        75.6992        
16.2645        1.4725         75.6293        
15.8005        1.21162        75.4237        
16.364         1.37097        75.2641        
15.4614        0.347842       76.7556        
15.9162        0.894038       76.0149        
16.2424        0.253672       76.7713        
15.4961        0.510261       76.5787        
15.5562        1.66167        75.4401        
16.0321        0.612273       76.2982        
15.5128        1.20765        75.4223        
15.6101        0.822965       76.289         
15.804         0.555266       76.2612        
15.8003        1.2119         75.4239        
16.0255        1.45177        75.6521        
15.6902        1.17348        75.9385        
15.9006        1.18758        75.4526        
15.9128        1.18774        75.4471        
16.248         0.513681       76.5799        
15.804         0.753486       75.9281        
15.6679        0.42384        76.6257        
15.4169        1.17644        75.9284        
14.8463        0.643334       76.2704        
15.5764        1.21158        75.4247        
