TaskQLat.      PRRQLat.       TaskQLen       
0.027997       -1.54412e+09   1              
0.024044       -1.54412e+09   2              
0.017668       -1.54412e+09   1              
0.015996       -1.54412e+09   1              
0.004042       -1.54412e+09   2              
0.031994       -1.54412e+09   1              
0.028044       -1.54412e+09   2              
0.008079       -1.54412e+09   3              
0.031994       -1.54412e+09   1              
0.031994       -1.54412e+09   1              
0.023996       -1.54412e+09   1              
0.020042       -1.54412e+09   2              
5.3e-05        -1.54412e+09   1              
0.016002       -1.54412e+09   1              
0.011994       -1.54412e+09   1              
0.007999       -1.54412e+09   1              
0.015995       -1.54412e+09   1              
