TotQLat.       ScalerLat      getDevLat      getPrgLat      Req.Type       
3e-06          0              0              1e-06          1              
3.1e-05        0              3e-05          0              0              
4e-06          0              0              1e-06          1              
2e-06          0              0              0              1              
3e-05          0              2.8e-05        0              0              
3e-06          1e-06          0              1e-06          1              
2e-06          0              0              1e-06          1              
3.1e-05        0              2.9e-05        0              0              
2e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
3.6e-05        0              3.3e-05        0              0              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
7e-06          0              0              2e-06          1              
6e-06          0              0              2e-06          1              
7e-06          0              0              2e-06          1              
3e-06          0              0              1e-06          1              
6e-06          0              0              2e-06          1              
3.8e-05        0              3.6e-05        0              0              
2e-06          0              0              1e-06          1              
3.3e-05        0              3e-05          0              0              
4e-06          0              0              2e-06          1              
2.8e-05        0              2.7e-05        0              0              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
6e-06          0              0              2e-06          1              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              0              1              
3e-06          0              0              0              1              
2e-06          0              0              0              1              
4e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3.6e-05        0              3.4e-05        0              0              
6.8e-05        6.4e-05        0              1e-06          1              
8.3e-05        5.5e-05        2.7e-05        0              0              
5e-06          0              0              1e-06          1              
6e-06          0              0              2e-06          1              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3.4e-05        0              3.2e-05        0              0              
0.004031       0              0.004029       0              0              
4e-06          0              0              1e-06          1              
3.7e-05        0              3.3e-05        0              0              
3e-05          0              2.8e-05        0              0              
3e-06          0              0              2e-06          1              
4e-06          1e-06          0              2e-06          1              
6e-06          0              0              2e-06          1              
5e-06          1e-06          0              2e-06          1              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
5e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
0.012035       0              0.012033       0              0              
2.9e-05        0              2.7e-05        0              0              
6e-06          0              0              2e-06          1              
4e-06          0              0              1e-06          1              
2e-06          0              0              0              1              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
3.2e-05        0              3.1e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.6e-05        0              0              
6e-06          0              0              2e-06          1              
5e-06          1e-06          0              2e-06          1              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
3.2e-05        0              3.1e-05        0              0              
7.6e-05        7.1e-05        0              1e-06          1              
8.4e-05        5.6e-05        2.7e-05        0              0              
5e-06          0              0              2e-06          1              
3.1e-05        0              2.9e-05        0              0              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
0.012039       0              0.012038       0              0              
4e-06          1e-06          0              2e-06          1              
6e-06          0              0              2e-06          1              
3.3e-05        0              3.1e-05        0              0              
4e-06          1e-06          0              1e-06          1              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
5e-06          0              0              2e-06          1              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
0.00801        0              0.008008       0              0              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
4e-06          1e-06          0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
4e-06          0              0              2e-06          1              
4e-06          0              0              1e-06          1              
3.5e-05        0              3.1e-05        0              0              
5e-06          0              0              2e-06          1              
2e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
5e-06          0              0              1e-06          1              
5e-06          0              0              2e-06          1              
2e-06          0              0              1e-06          1              
3.5e-05        0              3.3e-05        0              0              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-05          0              2.8e-05        0              0              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
6e-06          0              0              2e-06          1              
4e-06          0              0              1e-06          1              
3e-06          0              0              2e-06          1              
4e-06          0              0              2e-06          1              
3e-06          0              0              1e-06          1              
3.3e-05        0              3.1e-05        0              0              
5e-06          1e-06          0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-05          0              2.8e-05        0              0              
8.8e-05        6e-05          2.6e-05        0              0              
4e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
3.3e-05        0              2.9e-05        0              0              
3.3e-05        0              3e-05          0              0              
4e-06          0              0              2e-06          1              
4e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
5e-06          0              0              1e-06          1              
3.1e-05        0              2.9e-05        0              0              
3e-06          1e-06          0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
4e-06          0              0              1e-06          1              
4e-06          0              0              2e-06          1              
3.3e-05        0              3.1e-05        0              0              
3e-06          0              0              2e-06          1              
3e-06          0              0              1e-06          1              
4e-06          0              0              2e-06          1              
4e-06          0              0              1e-06          1              
3e-05          0              2.7e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
4e-06          0              0              1e-06          1              
4.3e-05        0              4.1e-05        0              0              
0.016837       0              0.016834       0              0              
6.7e-05        6.3e-05        0              1e-06          1              
6.2e-05        5.8e-05        0              1e-06          1              
5.4e-05        5.1e-05        0              1e-06          1              
5.3e-05        4.9e-05        0              1e-06          1              
6.1e-05        5.8e-05        0              1e-06          1              
7.4e-05        7e-05          0              1e-06          1              
