TaskQLat.      PRRQLat.       TaksQlen       
0.011956       0              1              
0.019999       0              2              
0.00803        0              1              
0.007972       0              1              
3e-06          0              1              
0.011966       0              1              
3e-06          0              1              
1.3e-05        0              1              
0.00797        0              1              
2e-06          0              1              
0.01196        0              1              
0.035966       1e-06          1              
0.035949       0              1              
0.035957       0              1              
0.008073       0              2              
0.031957       0              1              
0.039726       0              1              
0.015963       0              1              
2e-06          0              1              
0.00797        0              1              
0.02801        0              2              
0.024062       0              2              
0.007963       0              1              
0.007971       0              1              
0.007959       1e-06          1              
0.015965       0              1              
0.023948       0              1              
0.023204       0              1              
0.00796        0              1              
0.015959       0              1              
0.016024       0              1              
0.023949       0              1              
0.004016       0              2              
0.015971       0              1              
0.011966       0              1              
1.9e-05        0              1              
0.004039       0              3              
0.008019       0              1              
4e-06          0              1              
0.020014       0              2              
3e-06          0              1              
0.007959       0              1              
3e-06          0              1              
0.023973       0              1              
3e-06          0              1              
0.019967       0              1              
0.039971       0              1              
0.031968       0              1              
0.003991       0              2              
0.023955       0              1              
0.023966       0              1              
0.007981       0              2              
4e-06          0              1              
0.023975       0              1              
0.011102       0              2              
0.015966       0              1              
4e-06          0              1              
0.023952       0              1              
0.019982       1e-06          1              
0.019955       0              1              
2e-06          0              1              
0.039974       0              1              
0.007963       0              1              
0.007968       0              1              
0.002972       0              2              
0.023951       0              1              
0.015963       0              1              
0.023217       0              1              
0.007954       0              1              
0.03995        0              1              
4e-06          0              1              
3e-06          0              1              
0.013245       0              1              
3e-06          0              1              
0.003947       0              1              
0.019955       1e-06          1              
0.023969       0              1              
0.019957       0              1              
0.023968       0              1              
0.023961       0              1              
4e-06          0              1              
0.019955       0              1              
0.023951       0              1              
3e-06          0              1              
0.011962       0              1              
0.007966       0              1              
3e-06          0              1              
0.011958       0              1              
0.011954       0              1              
0.023961       0              1              
0.015023       0              1              
3e-06          0              1              
0.011975       0              1              
0.00794        0              1              
0.009682       0              1              
0.019957       0              1              
5e-06          0              1              
0.003948       0              1              
0.023959       0              1              
0.007964       0              1              
0.007934       0              1              
0.015954       0              1              
0.023954       0              1              
0.007953       0              1              
4e-06          0              1              
3e-06          0              1              
0.00396        0              1              
0.003955       1e-06          1              
0.015951       0              1              
0.007972       0              1              
0.019969       0              1              
0.023953       0              1              
4e-06          0              1              
4e-06          0              1              
0.011943       0              1              
0.007962       0              1              
0.003975       0              1              
3e-06          0              1              
3e-06          0              1              
0.00795        0              1              
0.007953       0              1              
0.023971       0              1              
0.014798       0              1              
0.01594        0              1              
0.015959       0              1              
0.015966       1e-06          1              
0.00397        0              1              
0.015952       0              1              
4e-06          0              1              
0.003951       0              1              
3e-06          0              1              
3e-06          0              1              
0.003939       0              1              
4e-06          0              1              
3e-06          0              1              
3e-06          0              1              
0.007905       0              1              
3e-06          0              1              
3e-06          0              1              
3e-06          0              1              
3e-06          0              1              
2e-06          0              1              
3e-06          0              1              
5e-06          0              1              
