TaskQLat.      PRRQLat.       TaskQLen       
0.012094       -1.54412e+09   4              
0.028282       -1.54412e+09   8              
0.02837        -1.54412e+09   9              
0.008016       -1.54412e+09   2              
0.024414       -1.54412e+09   10             
5e-06          -1.54412e+09   1              
0.02445        -1.54412e+09   11             
0.024489       -1.54412e+09   12             
0.020533       -1.54412e+09   13             
4.7e-05        -1.54412e+09   2              
0.020572       -1.54412e+09   14             
8.5e-05        -1.54412e+09   2              
0.020618       -1.54412e+09   15             
0.016711       -1.54412e+09   18             
0.027996       -1.54412e+09   1              
0.011997       -1.54412e+09   1              
0.01675        -1.54412e+09   19             
2e-06          -1.54412e+09   1              
0.016865       -1.54412e+09   20             
0.016903       -1.54412e+09   21             
0.031998       -1.54412e+09   1              
0.012949       -1.54412e+09   22             
0.012987       -1.54412e+09   23             
0.035998       -1.54412e+09   1              
0.016041       -1.54412e+09   2              
0.013026       -1.54412e+09   24             
0.009143       -1.54412e+09   27             
0.009182       -1.54412e+09   28             
0.012132       -1.54412e+09   3              
0.009213       -1.54412e+09   29             
0.012169       -1.54412e+09   4              
0.00531        -1.54412e+09   30             
0.011997       -1.54412e+09   1              
0.001351       -1.54412e+09   30             
0.024076       -1.54412e+09   3              
0.001381       -1.54412e+09   31             
0.004177       -1.54412e+09   4              
0.020116       -1.54412e+09   4              
2e-06          -1.54412e+09   1              
0.008157       -1.54412e+09   5              
0.011995       -1.54412e+09   1              
0.01204        -1.54412e+09   2              
0.004054       -1.54412e+09   1              
0.023995       -1.54412e+09   1              
9.2e-05        -1.54412e+09   2              
0.003999       -1.54412e+09   1              
0.023994       -1.54412e+09   1              
0.020038       -1.54412e+09   2              
0.048043       -1.54412e+09   2              
0.012095       -1.54412e+09   4              
0.019996       -1.54412e+09   1              
0.008134       -1.54412e+09   5              
0.000227       -1.54412e+09   5              
0.031998       -1.54412e+09   1              
0.027999       -1.54412e+09   1              
0.020056       -1.54412e+09   3              
0.016099       -1.54412e+09   4              
0.016137       -1.54412e+09   5              
0.02965        -1.54412e+09   1              
0.02806        -1.54412e+09   2              
0.012103       -1.54412e+09   3              
0.023998       -1.54412e+09   1              
0.008417       -1.54412e+09   4              
0.004182       -1.54412e+09   5              
0.008117       -1.54412e+09   2              
0.004161       -1.54412e+09   3              
5.5e-05        -1.54412e+09   2              
0.0002         -1.54412e+09   4              
0.015999       -1.54412e+09   1              
0.016          -1.54412e+09   1              
0.012038       -1.54412e+09   2              
0.035996       -1.54412e+09   1              
0.012077       -1.54412e+09   3              
0.008122       -1.54412e+09   4              
0.004178       -1.54412e+09   6              
0.000216       -1.54412e+09   6              
0.016051       -1.54412e+09   1              
0.000108       -1.54412e+09   3              
0.036048       -1.54412e+09   2              
0.027997       -1.54412e+09   1              
0.028041       -1.54412e+09   2              
0.0241         -1.54412e+09   4              
0.00414        -1.54412e+09   5              
0.000181       -1.54412e+09   5              
0.016618       -1.54412e+09   3              
0.025166       -1.54412e+09   2              
0.016138       -1.54412e+09   2              
0.012237       -1.54412e+09   3              
0.012276       -1.54412e+09   4              
2.2e-05        -1.54412e+09   1              
0.004316       -1.54412e+09   5              
0.008          -1.54412e+09   1              
0.023994       -1.54412e+09   1              
0.016069       -1.54412e+09   4              
0.00011        -1.54412e+09   4              
0.008016       -1.54412e+09   2              
0.000147       -1.54412e+09   5              
0.031999       -1.54412e+09   1              
0.007995       -1.54412e+09   1              
0.02805        -1.54412e+09   2              
0.02014        -1.54412e+09   3              
0.019992       -1.54412e+09   1              
0.027995       -1.54412e+09   1              
0.028039       -1.54412e+09   2              
0.024081       -1.54412e+09   3              
0.024116       -1.54412e+09   4              
0.028          -1.54412e+09   1              
0.008159       -1.54412e+09   5              
0.000201       -1.54412e+09   5              
0.016045       -1.54412e+09   2              
0.004086       -1.54412e+09   3              
0.000219       -1.54412e+09   4              
0.023996       -1.54412e+09   1              
0.007997       -1.54412e+09   1              
0.007995       -1.54412e+09   1              
5.5e-05        -1.54412e+09   2              
0.027319       -1.54412e+09   1              
0.028052       -1.54412e+09   1              
0.035994       -1.54412e+09   1              
0.027992       -1.54412e+09   1              
2e-06          -1.54412e+09   1              
0.012001       -1.54412e+09   1              
0.015998       -1.54412e+09   1              
0.012978       -1.54412e+09   2              
0.011987       -1.54412e+09   1              
0.002458       -1.54412e+09   3              
6.4e-05        -1.54412e+09   3              
0.024081       -1.54412e+09   1              
0.02799        -1.54412e+09   1              
0.011994       -1.54412e+09   1              
0.004042       -1.54412e+09   2              
0.011985       -1.54412e+09   1              
2e-06          -1.54412e+09   1              
0.019994       -1.54412e+09   1              
0.019993       -1.54412e+09   1              
0.016013       -1.54412e+09   2              
0.01999        -1.54412e+09   1              
6.4e-05        -1.54412e+09   1              
0.007994       -1.54412e+09   1              
2e-06          -1.54412e+09   1              
0.023995       -1.54412e+09   1              
0.019991       -1.54412e+09   1              
0.023995       -1.54412e+09   1              
1.6e-05        -1.54412e+09   1              
4e-06          -1.54412e+09   1              
0.019991       -1.54412e+09   1              
2e-06          -1.54412e+09   1              
0.016055       -1.54412e+09   1              
0.023996       -1.54412e+09   1              
0.003997       -1.54412e+09   1              
0.015997       -1.54412e+09   1              
0.00399        -1.54412e+09   1              
0.003993       -1.54412e+09   1              
3.8e-05        -1.54412e+09   1              
0.003996       -1.54412e+09   1              
0.008006       -1.54412e+09   2              
0.004006       -1.54412e+09   2              
0.02804        -1.54412e+09   1              
2e-06          -1.54412e+09   1              
0.003995       -1.54412e+09   1              
0.004039       -1.54412e+09   1              
0.003996       -1.54412e+09   1              
0.003995       -1.54412e+09   1              
0.031996       -1.54412e+09   1              
0.039998       -1.54412e+09   1              
1e-06          -1.54412e+09   1              
0.011996       -1.54412e+09   1              
0.024057       -1.54412e+09   1              
0.004111       -1.54412e+09   3              
0.015988       -1.54412e+09   1              
0.019991       -1.54412e+09   1              
0.015997       -1.54412e+09   1              
0.012044       -1.54412e+09   2              
1.4e-05        -1.54412e+09   1              
0.016016       -1.54412e+09   2              
0.011996       -1.54412e+09   1              
0.003995       -1.54412e+09   1              
0.00412        -1.54412e+09   2              
0.019992       -1.54412e+09   1              
0.019993       -1.54412e+09   1              
3e-06          -1.54412e+09   1              
0.011993       -1.54412e+09   1              
0.003998       -1.54412e+09   1              
2e-06          -1.54412e+09   1              
0.019995       -1.54412e+09   1              
0.004037       -1.54412e+09   2              
2e-06          -1.54412e+09   1              
0.01205        -1.54412e+09   1              
0.023996       -1.54412e+09   1              
0.019996       -1.54412e+09   1              
0.019998       -1.54412e+09   1              
3e-06          -1.54412e+09   1              
