TaskQLat.      PRRQLat.       TaksQlen       
0.003242       0              1              
0.007477       0              1              
0.007861       0              1              
0.035954       0              1              
0.011946       0              1              
0.007936       0              1              
0.01595        0              1              
0.011752       0              1              
3e-06          0              1              
0.008069       0              1              
0.039898       0              1              
0.015952       0              2              
0.04396        0              1              
0.051931       0              1              
0.03175        0              1              
0.01574        0              1              
0.039947       0              1              
0.011944       0              1              
0.027938       0              1              
0.023942       0              1              
0.007958       0              1              
0.003957       0              1              
0.031953       0              1              
0.011944       0              1              
0.031938       0              1              
0.011935       0              1              
4e-06          0              1              
3e-06          0              1              
0.019955       0              1              
0.031941       0              1              
0.003936       0              1              
0.01994        0              1              
4e-06          0              1              
5e-06          1e-06          1              
0.003804       0              1              
0.031735       0              1              
0.023945       0              1              
0.023932       0              1              
0.027755       0              1              
0.011635       0              1              
0.031768       0              1              
0.031736       0              1              
0.027932       0              1              
0.031748       0              1              
0.023922       0              1              
0.019942       0              1              
0.011931       0              1              
0.007933       0              1              
0.011603       0              1              
0.031759       0              1              
0.023951       0              1              
0.00373        0              1              
0.003577       0              1              
6e-06          0              1              
0.011941       0              1              
0.023916       0              1              
0.02396        0              1              
0.019651       0              1              
0.027948       0              1              
0.031937       0              1              
0.019945       0              1              
4e-06          0              1              
0.01588        0              1              
0.019935       0              1              
4e-06          0              1              
0.007936       0              1              
0.011759       0              1              
0.007931       0              1              
0.003909       0              1              
0.031938       0              1              
0.023708       0              1              
0.015943       0              1              
0.003937       0              1              
0.011936       0              1              
0.003729       0              1              
0.01181        0              1              
0.019994       0              1              
0.015761       0              1              
0.015933       0              1              
0.003927       0              1              
0.027933       0              1              
0.031598       0              1              
5e-06          0              1              
0.031942       0              1              
0.011935       0              1              
0.003936       0              1              
0.015753       0              1              
5e-06          0              1              
0.039772       0              1              
0.015937       0              1              
0.003923       0              1              
0.011935       0              1              
0.015942       0              1              
0.023933       0              1              
0.027946       0              1              
0.027942       0              1              
4e-06          0              1              
0.011747       0              1              
0.019944       0              1              
0.023926       0              1              
4e-06          0              1              
5e-06          0              1              
0.035943       0              1              
0.015941       0              1              
0.007562       0              1              
5e-06          0              1              
4e-06          0              1              
0.007941       0              1              
0.03195        0              1              
0.003933       0              1              
0.019746       1e-06          1              
0.015939       0              1              
0.019938       0              1              
4e-06          0              1              
0.007935       0              1              
0.003932       0              1              
0.015943       0              1              
0.003742       0              1              
0.003942       0              1              
0.019944       0              1              
3e-06          0              1              
0.003942       0              1              
0.027946       1e-06          1              
5e-06          1e-06          1              
0.011898       0              1              
0.011903       0              1              
0.01195        0              1              
0.00393        0              1              
0.003938       0              1              
0.015937       0              1              
5e-06          0              1              
0.023922       0              1              
0.031925       0              1              
0.023938       0              1              
0.023753       0              1              
0.019764       0              1              
0.0199         0              1              
6e-06          0              1              
0.003932       0              1              
0.015946       0              1              
0.023983       0              1              
0.031939       0              1              
0.019935       0              1              
0.023944       0              1              
0.011459       1e-06          1              
0.015753       0              1              
0.019934       0              1              
4e-06          0              1              
0.007907       0              1              
0.003951       0              1              
3e-06          0              1              
3e-06          0              1              
0.023955       0              1              
4e-06          0              1              
4e-06          0              1              
0.023947       0              1              
0.015853       0              1              
4e-06          0              1              
3e-06          0              1              
0.015932       0              1              
3e-06          0              1              
2e-06          0              1              
0.003706       0              1              
3e-06          0              1              
3e-06          0              1              
2e-06          0              1              
5e-06          0              1              
3e-06          0              1              
3e-06          0              1              
3e-06          0              1              
3e-06          0              1              
3e-06          1e-06          1              
3e-06          0              1              
4e-06          0              1              
3e-06          0              1              
3e-06          0              1              
5e-06          0              1              
2e-06          0              1              
