TaskQLat.      PRRQLat.       TaskQLen       
0.053398       -1.54403e+09   1              
0.052104       -1.54403e+09   2              
0.052273       -1.54403e+09   3              
0.048108       -1.54403e+09   4              
0.04412        -1.54403e+09   6              
0.032286       -1.54403e+09   7              
0.028452       -1.54403e+09   8              
0.00862        -1.54403e+09   8              
0.000786       -1.54403e+09   6              
0.040005       -1.54403e+09   1              
0.107235       -1.54403e+09   2              
0.107394       -1.54403e+09   3              
0.09957        -1.54403e+09   4              
0.099724       -1.54403e+09   5              
0.075872       -1.54403e+09   5              
0.072079       -1.54403e+09   6              
0.068297       -1.54403e+09   7              
0.056489       -1.54403e+09   8              
0.052654       -1.54403e+09   9              
0.048822       -1.54403e+09   10             
0.04417        -1.54403e+09   11             
0.020308       -1.54403e+09   12             
0.008448       -1.54403e+09   13             
8.2e-05        -1.54403e+09   1              
0.000309       -1.54403e+09   2              
0.039996       -1.54403e+09   1              
0.028169       -1.54403e+09   2              
0.028334       -1.54403e+09   3              
0.020505       -1.54403e+09   4              
0.016673       -1.54403e+09   5              
0.020791       -1.54403e+09   6              
0.016974       -1.54403e+09   8              
0.001139       -1.54403e+09   4              
0.124002       -1.54403e+09   1              
0.192224       -1.54403e+09   2              
0.184394       -1.54403e+09   3              
0.164562       -1.54403e+09   4              
0.156728       -1.54403e+09   5              
0.144895       -1.54403e+09   6              
0.141063       -1.54403e+09   7              
0.136319       -1.54403e+09   8              
0.132875       -1.54403e+09   9              
0.132677       -1.54403e+09   10             
0.120837       -1.54403e+09   11             
0.104982       -1.54403e+09   12             
0.093156       -1.54403e+09   13             
0.092111       -1.54403e+09   14             
0.092273       -1.54403e+09   15             
0.064441       -1.54403e+09   15             
0.060609       -1.54403e+09   16             
0.063067       -1.54403e+09   1              
0.068004       -1.54403e+09   1              
0.067998       -1.54403e+09   1              
0.020096       -1.54403e+09   1              
0.044028       -1.54403e+09   2              
0.015997       -1.54403e+09   1              
0.031994       -1.54403e+09   1              
0.016025       -1.54403e+09   2              
0.027988       -1.54403e+09   1              
0.004014       -1.54403e+09   2              
0.044168       -1.54403e+09   1              
2e-06          -1.54403e+09   1              
0.028034       -1.54403e+09   2              
0.027994       -1.54403e+09   1              
0.043994       -1.54403e+09   1              
0.06399        -1.54403e+09   1              
0.072195       -1.54403e+09   1              
0.028362       -1.54403e+09   2              
0.06           -1.54403e+09   1              
0.059996       -1.54403e+09   1              
0.076647       -1.54403e+09   2              
0.047995       -1.54403e+09   1              
0.072335       -1.54403e+09   1              
0.0085         -1.54403e+09   2              
0.023994       -1.54403e+09   1              
0.043995       -1.54403e+09   1              
0.076213       -1.54403e+09   1              
0.027994       -1.54403e+09   1              
0.015992       -1.54403e+09   1              
0.019998       -1.54403e+09   1              
0.118705       -1.54403e+09   1              
0.004033       -1.54403e+09   2              
0.059993       -1.54403e+09   1              
0.003998       -1.54403e+09   1              
0.051993       -1.54403e+09   1              
5e-06          -1.54403e+09   1              
0.015993       -1.54403e+09   1              
0.003996       -1.54403e+09   1              
0.055994       -1.54403e+09   1              
0.043991       -1.54403e+09   1              
