TaskQLat.      PRRQLat.       TaskQLen       
0.800526       -1.54083e+09   109            
0.048111       -1.54083e+09   3              
0.215227       -1.54083e+09   168            
0.144164       -1.54083e+09   5              
1.45877        -1.54083e+09   411            
1.28261        -1.54083e+09   350            
0.144378       -1.54083e+09   53             
0.240255       -1.54083e+09   103            
1.46611        -1.54083e+09   403            
1.28837        -1.54083e+09   340            
1.28851        -1.54083e+09   342            
0.229469       -1.54083e+09   131            
1.48495        -1.54083e+09   373            
1.45884        -1.54083e+09   412            
2e-06          -1.54083e+09   1              
0.15369        -1.54083e+09   32             
1.32004        -1.54083e+09   339            
1.40398        -1.54083e+09   311            
0.22296        -1.54083e+09   209            
1.48164        -1.54083e+09   381            
0.192068       -1.54083e+09   259            
0.184694       -1.54083e+09   254            
1.02139        -1.54083e+09   248            
1.29642        -1.54083e+09   323            
1.29336        -1.54083e+09   333            
0.140041       -1.54083e+09   96             
0.144346       -1.54083e+09   103            
0.004445       -1.54083e+09   13             
0.240203       -1.54083e+09   107            
1.29668        -1.54083e+09   359            
0.143863       -1.54083e+09   47             
0.236435       -1.54083e+09   108            
0.247443       -1.54083e+09   177            
1.01334        -1.54083e+09   283            
0.08437        -1.54083e+09   69             
0.218493       -1.54083e+09   152            
1.27912        -1.54083e+09   356            
0.000315       -1.54083e+09   11             
0.20424        -1.54083e+09   242            
1.28986        -1.54083e+09   327            
0.797038       -1.54083e+09   115            
0.229259       -1.54083e+09   125            
0.218609       -1.54083e+09   220            
0.142441       -1.54083e+09   64             
0.236154       -1.54083e+09   203            
3.8e-05        -1.54083e+09   1              
9.8e-05        -1.54083e+09   2              
0.24019        -1.54083e+09   102            
0.785656       -1.54083e+09   174            
0.789732       -1.54083e+09   145            
0.147361       -1.54083e+09   41             
1.02814        -1.54083e+09   218            
8.9e-05        -1.54083e+09   2              
0.184769       -1.54083e+09   257            
1.01308        -1.54083e+09   274            
0.257756       -1.54083e+09   153            
1.01819        -1.54083e+09   257            
0.087221       -1.54083e+09   56             
