TaskQLat.      PRRQLat.       TaksQlen       
0.384875       0              135            
0.261885       0              216            
0.341217       0              158            
0.34915        0              155            
0.287444       0              222            
0.283458       0              223            
0.283465       0              224            
0.283472       0              225            
0.263481       0              230            
0.263494       0              231            
0.271509       0              228            
0.259602       0              232            
0.259541       0              233            
0.2795         0              226            
0.255633       0              234            
0.255641       0              235            
0.251662       0              236            
0.247675       0              237            
0.207056       0              238            
0.20126        0              148            
0.143364       0              149            
0.29707        0              220            
0.29139        0              221            
0.267519       0              229            
0.393573       0              28             
0.395607       0              21             
0.345186       0              156            
0.420487       0              108            
0.321372       0              172            
0.257704       0              218            
0.297604       0              186            
0.333292       0              164            
0.368949       0              143            
0.375978       0              140            
0.265927       0              214            
0.285743       0              199            
0.412651       0              120            
0.404727       0              126            
0.275518       0              227            
0.145883       1e-06          150            
0.097857       0              151            
0.277894       0              206            
0.377764       0              44             
0.273927       0              209            
0.428347       0              99             
0.395595       0              24             
0.281846       0              205            
0.333278       0              165            
0.361036       0              147            
0.39559        0              19             
0.281839       0              203            
0.269959       0              210            
0.32522        0              170            
0.381716       0              39             
0.389666       0              35             
