getDevice      getProgram     runProgram     
3.32458        0.30677        53.0044        
4.59604        0.471079       52.9647        
3.54401        0.406968       52.9648        
4.16808        0.371945       53.3518        
3.27603        0.460787       53.2511        
4.26804        0.419997       53.3           
4.33198        0.436648       53.2553        
4.30405        0.303981       53.384         
4.28802        0.424394       53.0277        
3.17607        0.17815        53.55          
3.16006        0.074004       53.6541        
3.29207        0.472356       53.2478        
2.96004        0.228035       53.5003        
3.27623        0.409549       53.2548        
3.33202        0.714988       52.9653        
3.21206        0.038005       53.6542        
4.73214        0.297695       53.0146        
3.29203        0.524381       53.1839        
4.21205        0.451778       53.2527        
3.49201        0.646726       52.8857        
4.63202        0.462544       52.9139        
3.70801        0.359068       52.9655        
3.40055        0.497824       53.0348        
3.55203        0.37379        53.0146        
4.32401        0.092916       53.6077        
4.23206        0.316301       53.3723        
3.67201        0.35615        52.9645        
4.60002        0.328001       52.9804        
3.20001        0.472705       53.2559        
3.29606        0.531977       53.1527        
4.61595        0.515716       52.9154        
4.29615        0.466659       53.2644        
