TotQLat.       ScalerLat      getDevLat      getPrgLat      Req.Type       
2.9e-05        0              2.8e-05        0              0              
4e-06          0              0              2e-06          1              
3.4e-05        0              3.2e-05        0              0              
3.7e-05        0              3.4e-05        0              0              
0.001567       0.001439       0.000124       0              0              
0.00013        0              0.000126       0              0              
0.000131       0              0.000128       0              0              
0.000122       0              0.000119       0              0              
0.00011        0              0.000106       0              0              
0.000108       0              0.000105       0              0              
0.000129       0              0.000126       0              0              
5e-06          0              0              1e-06          1              
0.000112       0              0.00011        0              0              
7.7e-05        0              7.3e-05        0              0              
7.3e-05        1e-06          7e-05          0              0              
0.002695       0.002589       0.000104       0              0              
0.000108       0              0.000105       0              0              
6e-06          1e-06          0              2e-06          1              
5.2e-05        0              4.9e-05        0              0              
4e-05          0              3.8e-05        0              0              
4e-06          0              0              1e-06          1              
3.5e-05        0              3.2e-05        0              0              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
0.004105       0              0.004103       0              0              
5e-06          0              0              1e-06          1              
5e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
4.1e-05        1e-06          3.9e-05        0              0              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
4e-06          0              0              0              1              
3e-06          0              0              1e-06          1              
4e-06          0              0              2e-06          1              
3.4e-05        0              3.3e-05        0              0              
3e-05          0              2.9e-05        0              0              
3e-05          0              2.8e-05        0              0              
0.000228       0.000226       0              1e-06          1              
0.022461       0.022354       0.000103       0              0              
0.00011        0              0.000106       0              0              
0.000111       0              0.000108       0              0              
0.000109       0              0.000106       0              0              
5e-06          0              0              1e-06          1              
0.000107       0              0.000106       0              0              
0.000109       0              0.000106       0              0              
0.00011        0              0.000107       0              0              
4.4e-05        0              3.9e-05        0              0              
2.9e-05        0              2.7e-05        0              0              
2.8e-05        0              2.7e-05        0              0              
0.036219       0.036187       2.9e-05        0              0              
3e-05          0              2.8e-05        0              0              
2.9e-05        0              2.8e-05        0              0              
3.4e-05        1e-06          3.2e-05        0              0              
3e-06          0              0              2e-06          1              
4.3e-05        0              4.2e-05        0              0              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3.4e-05        0              3.2e-05        0              0              
0.016032       0              0.01603        0              0              
3.8e-05        0              3.4e-05        0              0              
3.1e-05        0              3e-05          0              0              
3.1e-05        0              2.9e-05        0              0              
0.00024        0.000209       3e-05          0              0              
3e-05          0              2.8e-05        0              0              
3e-05          0              2.8e-05        0              0              
2.9e-05        0              2.8e-05        0              0              
2e-06          0              0              1e-06          1              
3.1e-05        0              2.9e-05        0              0              
3.6e-05        0              3.3e-05        0              0              
3e-06          0              0              1e-06          1              
3e-05          0              2.9e-05        0              0              
3.2e-05        0              3.1e-05        0              0              
4e-06          0              0              2e-06          1              
3e-05          0              2.8e-05        0              0              
3.6e-05        0              3e-05          0              0              
0.000239       0.000208       3e-05          0              0              
3e-05          0              2.8e-05        0              0              
3.8e-05        0              3.1e-05        0              0              
3.1e-05        0              2.9e-05        0              0              
3e-05          0              2.8e-05        0              0              
2.9e-05        0              2.8e-05        0              0              
0.00015        0              0.000147       0              0              
0.012138       0              0.012137       0              0              
4e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
3.8e-05        0              3.6e-05        0              0              
3.3e-05        0              3.1e-05        0              0              
0.000216       0.000214       0              0              1              
0.00021        0.000207       0              2e-06          1              
0.056295       0.056166       0.000127       0              0              
0.000124       0              0.000119       0              0              
0.000123       0              0.00012        0              0              
0.00011        0              0.000107       0              0              
0.00011        0              0.000107       0              0              
0.000121       0              0.000117       0              0              
5e-06          0              0              0              1              
0.000127       0              0.000125       0              0              
4e-06          0              0              1e-06          1              
0.000135       0              0.00013        0              0              
4e-06          0              0              1e-06          1              
3e-06          0              0              2e-06          1              
0.000106       0              0              0.000105       1              
0.00013        0              0.000126       0              0              
0.004125       0              0.004121       0              0              
0.014926       0.014818       0.000104       0              0              
0.000192       0              0.000187       0              0              
7e-06          0              0              2e-06          1              
0.028093       0              0.02809        0              0              
4e-06          0              0              2e-06          1              
2e-06          0              0              1e-06          1              
0.000298       0              0.000296       0              0              
0.016362       0              0.016361       0              0              
1.6e-05        0              0              3e-06          1              
0.000129       0              0.000128       0              0              
0.042023       0              0.042018       0              0              
0.000133       0              0.000129       0              0              
3.6e-05        0              3.5e-05        0              0              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3.4e-05        0              3.2e-05        0              0              
0.000246       0.000214       3.1e-05        0              0              
0.004018       0              0.004013       0              0              
4.4e-05        0              4.2e-05        0              0              
6e-06          0              0              1e-06          1              
4e-06          0              0              3e-06          1              
0.028044       0              0.028042       0              0              
4.1e-05        0              3.9e-05        0              0              
3.5e-05        0              3.2e-05        0              0              
3.2e-05        0              2.9e-05        0              0              
3e-06          0              0              1e-06          1              
0.00013        0              0.000128       0              0              
4.3e-05        0              3.8e-05        0              0              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
4.2e-05        0              4e-05          0              0              
0.024404       0.024363       3.8e-05        0              0              
3.9e-05        0              3.7e-05        0              0              
4e-05          0              3.8e-05        0              0              
3.3e-05        0              3.1e-05        0              0              
5.4e-05        0              5e-05          0              0              
