TaskQLat.      PRRQLat.       TaksQlen       
0.008          0              2              
0.031966       0              1              
0.019964       0              1              
3e-06          0              1              
0.019966       0              1              
0.011986       0              2              
6.4e-05        0              1              
0.028042       0              1              
0.015953       0              1              
0.019968       0              1              
0.019959       0              1              
0.02396        0              1              
0.023972       0              1              
0.011958       0              1              
0.003985       0              2              
0.011971       0              1              
0.012076       0              2              
0.04002        0              1              
0.028          1e-06          2              
0.031952       0              1              
0.003958       0              1              
0.011961       0              1              
4e-06          1e-06          1              
0.011968       0              1              
0.013139       0              1              
0.023962       0              1              
0.011959       0              1              
0.023955       0              1              
0.031959       0              1              
0.027957       0              1              
0.023966       0              1              
0.011957       0              1              
0.023975       0              1              
0.011966       0              1              
0.011966       0              1              
0.00796        0              1              
0.004328       0              1              
0.031953       0              1              
0.003948       0              1              
0.003948       1e-06          1              
0.015954       0              1              
0.011969       0              1              
0.015965       0              1              
4e-06          1e-06          1              
4e-06          0              1              
0.023947       0              1              
0.015966       0              1              
0.01996        0              1              
0.003967       0              1              
0.00395        0              1              
0.01198        0              1              
0.008835       0              1              
0.011956       0              1              
0.019941       0              1              
0.003958       0              1              
4e-06          0              1              
0.027969       0              1              
0.023937       0              1              
0.007952       0              1              
3e-06          0              1              
5e-06          0              1              
0.011949       0              1              
0.051957       0              1              
4e-06          0              1              
4e-06          0              1              
0.02395        0              1              
0.003968       0              1              
3e-06          0              1              
2e-06          0              1              
0.007971       0              1              
4e-06          0              1              
0.003949       0              1              
0.023971       0              1              
0.003973       0              1              
4e-06          0              1              
4e-06          0              1              
4e-06          0              1              
4e-06          0              1              
0.011975       0              1              
3e-06          0              1              
4e-06          0              1              
4e-06          0              1              
0.011966       0              1              
4e-06          0              1              
3e-06          0              1              
4e-06          0              1              
0.011052       0              1              
4e-06          0              1              
3e-06          0              1              
4e-06          0              1              
4e-06          1e-06          1              
0.014097       0              1              
3e-06          0              1              
3e-06          0              1              
3e-06          0              1              
5e-06          0              1              
5e-06          0              1              
4e-06          0              1              
4e-06          0              1              
3e-06          0              1              
