TaskQLat.      PRRQLat.       TaskQLen       
0.016871       -1.54398e+09   19             
0.008946       -1.54398e+09   21             
9.1e-05        -1.54398e+09   2              
0.008983       -1.54398e+09   22             
0.009018       -1.54398e+09   23             
0.032049       -1.54398e+09   1              
0.0091         -1.54398e+09   24             
0.02009        -1.54398e+09   2              
0.00814        -1.54398e+09   4              
0.009136       -1.54398e+09   25             
0.008467       -1.54398e+09   27             
0.027994       -1.54398e+09   1              
0.005258       -1.54398e+09   28             
0.005339       -1.54398e+09   29             
0.008045       -1.54398e+09   2              
0.001376       -1.54398e+09   30             
0.001413       -1.54398e+09   30             
5.2e-05        -1.54398e+09   1              
9.7e-05        -1.54398e+09   2              
0.004125       -1.54398e+09   3              
0.043997       -1.54398e+09   1              
0.032025       -1.54398e+09   1              
0.032066       -1.54398e+09   2              
0.013843       -1.54398e+09   1              
0.028106       -1.54398e+09   3              
0.028143       -1.54398e+09   4              
0.020039       -1.54398e+09   2              
0.028178       -1.54398e+09   5              
0.02826        -1.54398e+09   6              
0.012073       -1.54398e+09   2              
0.024304       -1.54398e+09   7              
0.004118       -1.54398e+09   3              
0.024347       -1.54398e+09   8              
0.004123       -1.54398e+09   2              
0.020387       -1.54398e+09   9              
0.040052       -1.54398e+09   1              
0.016424       -1.54398e+09   10             
0.008013       -1.54398e+09   2              
0.012506       -1.54398e+09   11             
0.012543       -1.54398e+09   12             
0.00402        -1.54398e+09   2              
0.011643       -1.54398e+09   14             
0.031998       -1.54398e+09   1              
0.008652       -1.54398e+09   15             
0.008751       -1.54398e+09   16             
6.8e-05        -1.54398e+09   3              
0.008009       -1.54398e+09   17             
0.008168       -1.54398e+09   4              
0.012062       -1.54398e+09   1              
0.004831       -1.54398e+09   18             
0.008106       -1.54398e+09   2              
4e-06          -1.54398e+09   1              
8.9e-05        -1.54398e+09   2              
0.024002       -1.54398e+09   1              
0.003994       -1.54398e+09   1              
0.024047       -1.54398e+09   2              
0.020172       -1.54398e+09   4              
0.027995       -1.54398e+09   1              
0.024038       -1.54398e+09   2              
0.012047       -1.54398e+09   1              
0.004127       -1.54398e+09   3              
0.035994       -1.54398e+09   1              
0.020077       -1.54398e+09   3              
0.012114       -1.54398e+09   4              
0.008202       -1.54398e+09   5              
0.031992       -1.54398e+09   1              
0.007992       -1.54398e+09   1              
0.004061       -1.54398e+09   3              
0.035997       -1.54398e+09   1              
0.024098       -1.54398e+09   2              
0.01216        -1.54398e+09   5              
0.007994       -1.54398e+09   1              
0.008199       -1.54398e+09   6              
0.031994       -1.54398e+09   1              
0.016137       -1.54398e+09   3              
0.039996       -1.54398e+09   1              
0.016176       -1.54398e+09   4              
0.004225       -1.54398e+09   6              
0.000266       -1.54398e+09   6              
0.024017       -1.54398e+09   2              
0.00811        -1.54398e+09   3              
0.01204        -1.54398e+09   2              
0.004149       -1.54398e+09   4              
0.027995       -1.54398e+09   1              
0.012039       -1.54398e+09   2              
0.016025       -1.54398e+09   3              
0.008045       -1.54398e+09   1              
0.032055       -1.54398e+09   1              
0.020099       -1.54398e+09   2              
0.008141       -1.54398e+09   3              
0.039993       -1.54398e+09   1              
0.036046       -1.54398e+09   2              
0.007997       -1.54398e+09   1              
0.036134       -1.54398e+09   3              
0.036177       -1.54398e+09   4              
0.027999       -1.54398e+09   1              
0.019995       -1.54398e+09   1              
0.016038       -1.54398e+09   2              
0.035996       -1.54398e+09   1              
0.036092       -1.54398e+09   2              
0.019995       -1.54398e+09   1              
0.024131       -1.54398e+09   3              
0.019993       -1.54398e+09   1              
0.023418       -1.54398e+09   2              
0.019465       -1.54398e+09   3              
0.015557       -1.54398e+09   3              
0.020043       -1.54398e+09   1              
0.019999       -1.54398e+09   1              
0.028013       -1.54398e+09   2              
0.012043       -1.54398e+09   1              
0.012082       -1.54398e+09   2              
0.007995       -1.54398e+09   1              
0.040087       -1.54398e+09   2              
0.012129       -1.54398e+09   3              
0.039998       -1.54398e+09   1              
0.015994       -1.54398e+09   1              
0.027996       -1.54398e+09   1              
0.036024       -1.54398e+09   2              
0.03613        -1.54398e+09   3              
0.004176       -1.54398e+09   4              
0.032008       -1.54398e+09   1              
0.012007       -1.54398e+09   2              
0.003987       -1.54398e+09   1              
8.1e-05        -1.54398e+09   1              
0.003993       -1.54398e+09   1              
0.004019       -1.54398e+09   2              
0.027993       -1.54398e+09   1              
0.007993       -1.54398e+09   1              
0.012064       -1.54398e+09   1              
0.035992       -1.54398e+09   1              
0.032401       -1.54398e+09   1              
0.028081       -1.54398e+09   2              
0.023993       -1.54398e+09   1              
0.016109       -1.54398e+09   2              
0.015993       -1.54398e+09   1              
0.007994       -1.54398e+09   1              
0.003994       -1.54398e+09   1              
0.027992       -1.54398e+09   1              
0.016094       -1.54398e+09   2              
0.031993       -1.54398e+09   1              
0.007996       -1.54398e+09   1              
0.019992       -1.54398e+09   1              
0.017885       -1.54398e+09   1              
0.016051       -1.54398e+09   1              
0.007994       -1.54398e+09   1              
0.023992       -1.54398e+09   1              
0.004009       -1.54398e+09   2              
1.2e-05        -1.54398e+09   1              
0.025394       -1.54398e+09   1              
0.00799        -1.54398e+09   1              
2e-06          -1.54398e+09   1              
0.003989       -1.54398e+09   1              
2e-06          -1.54398e+09   1              
6.3e-05        -1.54398e+09   1              
0.019999       -1.54398e+09   1              
3e-06          -1.54398e+09   1              
0.019996       -1.54398e+09   1              
0.015568       -1.54398e+09   1              
0.03207        -1.54398e+09   1              
0.023996       -1.54398e+09   1              
0.004703       -1.54398e+09   2              
5e-06          -1.54398e+09   1              
0.007996       -1.54398e+09   1              
0.008111       -1.54398e+09   2              
0.024          -1.54398e+09   1              
0.011993       -1.54398e+09   1              
0.003998       -1.54398e+09   1              
0.031986       -1.54398e+09   1              
0.000158       -1.54398e+09   2              
0.023991       -1.54398e+09   1              
5e-06          -1.54398e+09   1              
0.008          -1.54398e+09   1              
0.014402       -1.54398e+09   1              
0.024077       -1.54398e+09   1              
0.01199        -1.54398e+09   1              
1.4e-05        -1.54398e+09   1              
0.019996       -1.54398e+09   1              
0.003042       -1.54398e+09   1              
0.008042       -1.54398e+09   1              
0.023999       -1.54398e+09   1              
0.016846       -1.54398e+09   1              
0.003993       -1.54398e+09   1              
0.016035       -1.54398e+09   1              
8.8e-05        -1.54398e+09   1              
0.002361       -1.54398e+09   1              
2e-06          -1.54398e+09   1              
0.003989       -1.54398e+09   1              
0.007992       -1.54398e+09   1              
0.008095       -1.54398e+09   1              
0.015993       -1.54398e+09   1              
0.011992       -1.54398e+09   1              
0.003995       -1.54398e+09   1              
0.007993       -1.54398e+09   1              
