TaskQLat.      PRRQLat.       TaksQlen       
6.1e-05        0              1              
6.5e-05        0              1              
5.3e-05        0              1              
0.012089       0              2              
3e-06          0              1              
2e-06          0              1              
0.023935       0              1              
0.019978       0              2              
0.023958       0              1              
3e-06          0              1              
0.019961       0              1              
5.3e-05        0              1              
0.007961       0              1              
0.012027       0              1              
0.007966       0              1              
2e-06          0              1              
0.009343       0              1              
2.5e-05        0              1              
6e-06          0              1              
3e-06          0              1              
0.01196        0              1              
3e-06          0              1              
6e-06          0              1              
0.007975       0              1              
0.012029       0              1              
0.011976       0              1              
6e-06          0              1              
0.028068       0              2              
2e-05          1e-06          1              
0.018173       0              1              
0.015971       0              1              
0.007961       0              1              
0.012023       0              1              
0.019973       0              1              
0.024007       0              1              
0.011969       0              1              
4e-06          0              1              
0.016043       1e-06          1              
8.8e-05        0              1              
0.008005       0              2              
0.024534       0              1              
0.016039       0              1              
0.016027       0              1              
0.032037       0              1              
0.01204        0              1              
0.004051       0              1              
0.008008       0              1              
0.02           0              1              
0.024013       0              1              
0.020014       0              1              
8.9e-05        0              1              
0.020016       0              1              
0.004044       0              1              
0.020039       0              1              
6.5e-05        0              1              
0.020027       0              1              
0.008031       0              1              
0.004049       0              1              
0.016027       0              1              
0.028035       1e-06          1              
0.004037       0              1              
0.011999       0              1              
0.011998       0              1              
0.023999       0              1              
0.024007       0              1              
6.6e-05        0              1              
7.9e-05        0              1              
0.02399        0              1              
7.9e-05        0              1              
5.8e-05        0              1              
0.012012       0              1              
0.016011       0              1              
5.8e-05        0              1              
0.012004       0              1              
5.4e-05        0              1              
0.016022       0              1              
6e-05          0              1              
0.008059       0              1              
0.01602        0              1              
0.01571        0              1              
0.008022       0              1              
0.015142       0              1              
0.01599        0              1              
0.016011       0              1              
0.012106       0              1              
0.015755       0              1              
8.7e-05        0              1              
6.8e-05        1e-06          1              
6.3e-05        0              1              
5.6e-05        0              1              
6.2e-05        0              1              
5.3e-05        0              1              
6.1e-05        0              1              
5.9e-05        0              1              
5.8e-05        0              1              
5.8e-05        0              1              
0.000396       0              1              
5.6e-05        0              1              
